cluster_id,summary,used_reviews
9,"i bought these for my kids tablets and for their action cameras. they work in those 2 devices. some other devices seem to like the slower cards. i use these in my tablet as well as my camera. i find slower speed cards do not work well when taking pictures or video. it would be nice if the sd adapter had built in wifi, that way for my dslr, i would only need to buy one wifi card and simply replace it with these micro sd cards and save money. if you have a microsoft surface or phone that takes these. i use it in my elago drive and nikon dslr.","['i bought these for my kids tablets and for their action cameras. they work in those 2 devices. some other devices seem to like the slower cards.', 'i use these in my tablet as well as my camera. i find slower speed cards do not work well when taking pictures or video. it would be nice if the sd adapter had built in wifi, that way for my dslr, i would only need to buy one wifi card and simply replace it with these micro sd cards and save money.', 'if you have a microsoft surface or phone that takes these. i use it in my elago drive and nikon dslr.']"
10,"works great. use it in my galaxy note 3 to store music, files, etc. the adapter is handy for transferring files from pc to card without using a usb cable and going through the phone seems to go faster. still can't believe they can cram 64 gb shows up as just under 60 on the phone, by the way on something the size of a fingernail. works great. adapter makes it easy to load music, ebooks, pictures and movies onto card for use on a phone or tablet. i wanted a place to store my music on my phone. this card works great. i haven't tried the adapter yet, though.also, so much storage!","[""works great. use it in my galaxy note 3 to store music, files, etc. the adapter is handy for transferring files from pc to card without using a usb cable and going through the phone seems to go faster. still can't believe they can cram 64 gb shows up as just under 60 on the phone, by the way on something the size of a fingernail."", 'works great. adapter makes it easy to load music, ebooks, pictures and movies onto card for use on a phone or tablet.', ""i wanted a place to store my music on my phone. this card works great. i haven't tried the adapter yet, though.also, so much storage!""]"
11,"great value for extra storage on cell phones. adapter included with memory disk allows easy interface with standard computer card reader interfaces. i just bought two of these for our two new samsung galaxy iv smart phones. the adapters will make it possible for the card readers on our computers to accept these microsd cards if we find it worthwhile to pull them out of the phone case rather than use the usb 34 dongle 34 to move information on and off the phones, but.. most importantly, now i don't worry about storing audio books, favorite playlists, and video clips i might want to show someone on the phones. a must for any device when u need extra space, adapter allows easy transfer of info such as pictures, music or documents","['great value for extra storage on cell phones. adapter included with memory disk allows easy interface with standard computer card reader interfaces.', ""i just bought two of these for our two new samsung galaxy iv smart phones. the adapters will make it possible for the card readers on our computers to accept these microsd cards if we find it worthwhile to pull them out of the phone case rather than use the usb 34 dongle 34 to move information on and off the phones, but.. most importantly, now i don't worry about storing audio books, favorite playlists, and video clips i might want to show someone on the phones."", 'a must for any device when u need extra space, adapter allows easy transfer of info such as pictures, music or documents']"
12,"so far i have not have any problems with this memory, the transfer speed is good and it works just great on my samsung note 8 perfect in every sense. i use it mainly for accessing my music and since i upgraded to this microsdhc i have found my samsung galaxy s3 has no lag in playback and document storage retrieval is quick not a lot to say about this memory. sits in my s4 phone with no issues. does not appear to have any lags.","['so far i have not have any problems with this memory, the transfer speed is good and it works just great on my samsung note 8', 'perfect in every sense. i use it mainly for accessing my music and since i upgraded to this microsdhc i have found my samsung galaxy s3 has no lag in playback and document storage retrieval is quick', 'not a lot to say about this memory. sits in my s4 phone with no issues. does not appear to have any lags.']"
13,"this is my first sandisk card, i have a bunch of other brands. i use this one in a tablet. it works great! really love the lifetime warranty that's included. so far so good! i have bought several of these and find they do just what they are designed to hence 5 stars. i recommend this memory card for any electronic device that requires a micro sdhc card and from past experience find that sandisk is a reputable name brand. i have purchased several sandisk sd cards for its reliability and function. this is just one of the purchases and i will be ordering more. it works for my tablet, camera and computer. love it !","[""this is my first sandisk card, i have a bunch of other brands. i use this one in a tablet. it works great! really love the lifetime warranty that's included. so far so good!"", 'i have bought several of these and find they do just what they are designed to hence 5 stars. i recommend this memory card for any electronic device that requires a micro sdhc card and from past experience find that sandisk is a reputable name brand.', 'i have purchased several sandisk sd cards for its reliability and function. this is just one of the purchases and i will be ordering more. it works for my tablet, camera and computer. love it !']"
14,"holds a lot of memory. slides right into my car cam with no problem and easy to get out as well holds stuff, and if you need anything further for a review then i am sorry. if you dont know that this is a memory card and hold stuff then i would recommend checking out something by fisher price. holds lots of video memory. small, compact and convenience for travel. due to the small size need to remember where you place it.","['holds a lot of memory. slides right into my car cam with no problem and easy to get out as well', 'holds stuff, and if you need anything further for a review then i am sorry. if you dont know that this is a memory card and hold stuff then i would recommend checking out something by fisher price.', 'holds lots of video memory. small, compact and convenience for travel. due to the small size need to remember where you place it.']"
15,"not much to say about this other than it works fine. the included adapter was difficult to remove the microsdhc card from, but that may be due to my big fingers plus the card is very small as one would expect from micro naming . the speed is more than adequate with no buffering issues noticed from video capture on a phone at hd 720 resolution. recommended. above average speed and perfect for the photographer needing ample file space. can easily be used as a micro or sd card in different format cameras. fair pricing.cons none its great for using on my camera and speed is pretty good so cant complain. i just think the price could be little bit more cheaper since there are a lot of generic versions out there !!","['not much to say about this other than it works fine. the included adapter was difficult to remove the microsdhc card from, but that may be due to my big fingers plus the card is very small as one would expect from micro naming . the speed is more than adequate with no buffering issues noticed from video capture on a phone at hd 720 resolution. recommended.', 'above average speed and perfect for the photographer needing ample file space. can easily be used as a micro or sd card in different format cameras. fair pricing.cons none', 'its great for using on my camera and speed is pretty good so cant complain. i just think the price could be little bit more cheaper since there are a lot of generic versions out there !!']"
16,"just what i needed for more storage on my phone. don't know why but i've always bought the sandisk brand and always been happy with the product. i have a few of these in varying sizes.deb allows me to store quite a few movies in my razr. sandisk is the brand for memory, all of my usb memory thumb drives are sandisk.. top of the line data storage and expansion. perfect for adding more storage to your phone or your tablet, and as always, sandisk is reliable.","[""just what i needed for more storage on my phone. don't know why but i've always bought the sandisk brand and always been happy with the product. i have a few of these in varying sizes.deb"", 'allows me to store quite a few movies in my razr. sandisk is the brand for memory, all of my usb memory thumb drives are sandisk..', 'top of the line data storage and expansion. perfect for adding more storage to your phone or your tablet, and as always, sandisk is reliable.']"
17,"works, works perfectly, super cheap... what's not to love? there are tons of choices and this really does very well at transfer speeds and doubles or more your portable space. couldn't be happier. well, it does work and glad that it is not fake as you would get if you bought from other online stores at 50 a piece. but their max transfer speed is only at 18mb s not 30 as advertised and i have a very decent desktop with usb3 connector. i love that you can get these things so cheap from amazon, vs. getting them at the major electronic stores for double the price. it works perfectly, and streams downloads uploads very quickly! i love the adapter that comes with it, too so i can use it for transferring files from a computer notebook faster than a 3.0 usb thumbdrive dongle. great buy!","[""works, works perfectly, super cheap... what's not to love? there are tons of choices and this really does very well at transfer speeds and doubles or more your portable space. couldn't be happier."", 'well, it does work and glad that it is not fake as you would get if you bought from other online stores at 50 a piece. but their max transfer speed is only at 18mb s not 30 as advertised and i have a very decent desktop with usb3 connector.', 'i love that you can get these things so cheap from amazon, vs. getting them at the major electronic stores for double the price. it works perfectly, and streams downloads uploads very quickly! i love the adapter that comes with it, too so i can use it for transferring files from a computer notebook faster than a 3.0 usb thumbdrive dongle. great buy!']"
18,"bought it when the price was low. excellent value. good transfer speeds and worked on my phone, camera and other devices as well. fast and reliable. have worked with it for around 2 months now and nothing to complain about.good fit for my asus tf700","['bought it when the price was low. excellent value. good transfer speeds and worked on my phone, camera and other devices as well.', 'fast and reliable. have worked with it for around 2 months now and nothing to complain about.good fit for my asus tf700']"
19,"the price is goodthe looking is nicethe speed is goodit came with an adaptershipping speed is excellenti used it with my surface pro samsung galaxy s iii, working good on boththis is a good choice to have excellent product at a great price. i use it with asus transformer pad 700 and it works great. speed is high enough to ply high definition video from it. correctly priced. i bought it to use with my surface pro. works great out of the box and transfer speeds are excellent.","['the price is goodthe looking is nicethe speed is goodit came with an adaptershipping speed is excellenti used it with my surface pro samsung galaxy s iii, working good on boththis is a good choice to have', 'excellent product at a great price. i use it with asus transformer pad 700 and it works great. speed is high enough to ply high definition video from it.', 'correctly priced. i bought it to use with my surface pro. works great out of the box and transfer speeds are excellent.']"
20,"great memory card. using this along with out roku3. works great. fast transfer rate, good capacity, and reasonable price. what else could you ask for? i could not get this brand of memory card to work in my roku. it would not format correctly. i had to return this for another brand which worked ok. you can't go wrong on this card. for my roku 2 xs, this is the perfect size. probably over kill actually. but i won't do anything under class 10 and i try to avoid anything under 16 gigs in case i need this card for something else. price was great too, under 15 with free shipping.","['great memory card. using this along with out roku3. works great. fast transfer rate, good capacity, and reasonable price. what else could you ask for?', 'i could not get this brand of memory card to work in my roku. it would not format correctly. i had to return this for another brand which worked ok.', ""you can't go wrong on this card. for my roku 2 xs, this is the perfect size. probably over kill actually. but i won't do anything under class 10 and i try to avoid anything under 16 gigs in case i need this card for something else. price was great too, under 15 with free shipping.""]"
21,"i don't know, but it's a bunch. this card works great in my nook hd, no problems installing or using it. as stated above, and not a bad price. bought this thing in hopes of using it with my ztpad c93 tablet, and it works like a charm. the card is very fast for what it is and i have not had any problems with it to date. i know what my title says, and it's the actual amount on the card, which is really good. other cards that i own have a greater difference per advertised amount. i use it for my lenovo lynx tablet and it works perfectly.","[""i don't know, but it's a bunch. this card works great in my nook hd, no problems installing or using it."", 'as stated above, and not a bad price. bought this thing in hopes of using it with my ztpad c93 tablet, and it works like a charm. the card is very fast for what it is and i have not had any problems with it to date.', ""i know what my title says, and it's the actual amount on the card, which is really good. other cards that i own have a greater difference per advertised amount. i use it for my lenovo lynx tablet and it works perfectly.""]"
22,these are great little cards and are very fast. the only thing i hate about microsd is that they are so dang small and the slots are spring loaded. i have lost a couple from them shooting across the room. these things average about 50 more mbps than your standard microsd. worth the premium? idk. what's your time worth?however i threw a fit and ended up smashing the little guy in half. not too resilient but that's not saying anything about this little guy. the insides look like something out of a halo video game. high technology. just go with 2 16gb's if you have a temper problem and not a huge need for consolidated data. this is my first ultra micro sd card. i like the color which makes them easy to see because i swap them out all the time in my asus tablet. the black ones can be hard to see on the busy desk. the speed is great but that is not why i bought it. i was very impressed with the price on black friday 2013.,"['these are great little cards and are very fast. the only thing i hate about microsd is that they are so dang small and the slots are spring loaded. i have lost a couple from them shooting across the room.', ""these things average about 50 more mbps than your standard microsd. worth the premium? idk. what's your time worth?however i threw a fit and ended up smashing the little guy in half. not too resilient but that's not saying anything about this little guy. the insides look like something out of a halo video game. high technology. just go with 2 16gb's if you have a temper problem and not a huge need for consolidated data."", 'this is my first ultra micro sd card. i like the color which makes them easy to see because i swap them out all the time in my asus tablet. the black ones can be hard to see on the busy desk. the speed is great but that is not why i bought it. i was very impressed with the price on black friday 2013.']"
23,"works as expected. high transfer speed. nice to have extra microsd adapters lying around since i always seem to misplace them. mainly bought it to use in my nikon dslr since i can put the card directly into my cm modded nook hd tablet in the field and view my images on a larger screen. works great and faster than a conventional memory card. videos, pictures and access run smoother. highly recomnended for those who are in need of great space. it works, fairly fast, definitely not 30mb s fast when copying off of it via a usb 3.0 adapter, and absolutely much slower when writing to it. but that's true about all of these memory cards, it's just some are worse than others.","['works as expected. high transfer speed. nice to have extra microsd adapters lying around since i always seem to misplace them. mainly bought it to use in my nikon dslr since i can put the card directly into my cm modded nook hd tablet in the field and view my images on a larger screen.', 'works great and faster than a conventional memory card. videos, pictures and access run smoother. highly recomnended for those who are in need of great space.', ""it works, fairly fast, definitely not 30mb s fast when copying off of it via a usb 3.0 adapter, and absolutely much slower when writing to it. but that's true about all of these memory cards, it's just some are worse than others.""]"
24,"product sandisk ultra 64 gb microsdxc class 10 uhs 1 memory card 30mb s with adapter sdsdqu 064g affp arating 5 5 excellent people buy microsd cards with 4 primary criteria in mind 1 storage capacity, 2 price, 3 reliability compatibility availability, and 4 speed. when i bought the u64 back in feb 2013 not long after its release it was the largest and fastest microsd available at the time, and it weighed in at a good price and backed up by sandisk reputation.for me, and my galaxy s3 sch i535, currently with android 4.3 this card has been a delightful slam dunk on all four counts. i was reminded of this today when i slammed 30 gb of mp3's from my pc onto my s3's card. the card handled the massive data dump with grace and aplomb, and i'm now able to use my phone to wirelessly stream my entire music library to my new bluetooth compatible bookshelf stereo.color me very satisfied. i had been using a 'regular' sandisk 32gb micro sd card that came included with my htc thunderbolt i bought in 2011. the size was decent, but i never realized until upgrading how much i was lacking on the speed.i finally got one of these to replace my old card with my galaxy s3. it is superb. i just recently got a galaxy s4, and again, this card is just about the best expansion you can add to most any phone.with my old microsd card, i had gotten used to just sitting there, zoning out, as i waited patiently for my computer to transfer pictures videos off my card to be backed up to my pc's hard drive, or copying some music files from my pc to my card. with this new card, almost any single file even hundreds of megabytes big is an instant transfer, that transfers too quick to even bring up that 34 moving 34 dialog box in windows 8. on my very big transfers lots of hd video files at once, totaling several gigabytes , i have to wait, but i'm waiting for seconds instead of minutes.combine the excellent speed with the fact that 64gb can hold a ton of data compared to typical storage sizes on phones , and you have a very satisfied customer. now i can procrastinate even longer the occasional transfers of all my pictures and videos to my pc, though i try not to.a lot of phones like my s4 specify 64gb sdxc cards as the maximum they support, so this is about the best you can even get for the moment, unless you want to pay almost double for sandisk's extreme cards. unless you have money to burn, i think these are a much better value and diminishing returns certainly kick in beyond this price point. but perhaps my next phone will support 4k hd video onto 256gb cards and i will yet again need to upgrade my card's capacity and speed... anyway, bottom line on this product awesome. so i recently got a new chinese brand android phone inew i4000 quadcore, 13mp camera, 1gb ram, 16gb internal storage microsd support. also comes with app2sd software support as well.i had an old samsung class 10 32gb and tested that it works with the i4000. but wasn't enough for a power user like me.decided to give it the extra storage boost!with the sandisk 64gb class 10, i now hold within 11gb music collection mp3's at 192 kbps 20gb of graphic novels manga manwhabooks with a manga app reader2gb of apps migrate the core apps from internal storage to external storage 8gb of photos taken with the phone uses microsd as storage for photos 30gb of free space left for downloading movies mp3s and documents on the goi love this little card, its fantastic and a great way to add some serious expandable storage onto any smartphone that supports the storage.fyi, i had to format the sandisk 64gb card using my smartphone i4000 in order for it to set the microsd to fat32. don't use the pc laptop to do the format, it will mess it up.was debating between class 10 sandisk 64gb or class 10 samsung 64gb, i decided to throw my lot in with the 6000 reviews for sandisk with an average customer rating of 4.9 stars. samsung had 4.9 stars but was from 11 people. so lol!highly recommend this to others!","[""product sandisk ultra 64 gb microsdxc class 10 uhs 1 memory card 30mb s with adapter sdsdqu 064g affp arating 5 5 excellent people buy microsd cards with 4 primary criteria in mind 1 storage capacity, 2 price, 3 reliability compatibility availability, and 4 speed. when i bought the u64 back in feb 2013 not long after its release it was the largest and fastest microsd available at the time, and it weighed in at a good price and backed up by sandisk reputation.for me, and my galaxy s3 sch i535, currently with android 4.3 this card has been a delightful slam dunk on all four counts. i was reminded of this today when i slammed 30 gb of mp3's from my pc onto my s3's card. the card handled the massive data dump with grace and aplomb, and i'm now able to use my phone to wirelessly stream my entire music library to my new bluetooth compatible bookshelf stereo.color me very satisfied."", ""i had been using a 'regular' sandisk 32gb micro sd card that came included with my htc thunderbolt i bought in 2011. the size was decent, but i never realized until upgrading how much i was lacking on the speed.i finally got one of these to replace my old card with my galaxy s3. it is superb. i just recently got a galaxy s4, and again, this card is just about the best expansion you can add to most any phone.with my old microsd card, i had gotten used to just sitting there, zoning out, as i waited patiently for my computer to transfer pictures videos off my card to be backed up to my pc's hard drive, or copying some music files from my pc to my card. with this new card, almost any single file even hundreds of megabytes big is an instant transfer, that transfers too quick to even bring up that 34 moving 34 dialog box in windows 8. on my very big transfers lots of hd video files at once, totaling several gigabytes , i have to wait, but i'm waiting for seconds instead of minutes.combine the excellent speed with the fact that 64gb can hold a ton of data compared to typical storage sizes on phones , and you have a very satisfied customer. now i can procrastinate even longer the occasional transfers of all my pictures and videos to my pc, though i try not to.a lot of phones like my s4 specify 64gb sdxc cards as the maximum they support, so this is about the best you can even get for the moment, unless you want to pay almost double for sandisk's extreme cards. unless you have money to burn, i think these are a much better value and diminishing returns certainly kick in beyond this price point. but perhaps my next phone will support 4k hd video onto 256gb cards and i will yet again need to upgrade my card's capacity and speed... anyway, bottom line on this product awesome."", ""so i recently got a new chinese brand android phone inew i4000 quadcore, 13mp camera, 1gb ram, 16gb internal storage microsd support. also comes with app2sd software support as well.i had an old samsung class 10 32gb and tested that it works with the i4000. but wasn't enough for a power user like me.decided to give it the extra storage boost!with the sandisk 64gb class 10, i now hold within 11gb music collection mp3's at 192 kbps 20gb of graphic novels manga manwhabooks with a manga app reader2gb of apps migrate the core apps from internal storage to external storage 8gb of photos taken with the phone uses microsd as storage for photos 30gb of free space left for downloading movies mp3s and documents on the goi love this little card, its fantastic and a great way to add some serious expandable storage onto any smartphone that supports the storage.fyi, i had to format the sandisk 64gb card using my smartphone i4000 in order for it to set the microsd to fat32. don't use the pc laptop to do the format, it will mess it up.was debating between class 10 sandisk 64gb or class 10 samsung 64gb, i decided to throw my lot in with the 6000 reviews for sandisk with an average customer rating of 4.9 stars. samsung had 4.9 stars but was from 11 people. so lol!highly recommend this to others!""]"
25,"reliable and inexpensive. however, it's quite slow, far, far slower than the 64gb samsung pro microsdxc. the samsung works well for interactive use while i would only use this sandisk card for applications where speed isn't important. it's a good reliable product that i can always rely upon. i highly recommend it to anyone looking for a micro sd.","[""reliable and inexpensive. however, it's quite slow, far, far slower than the 64gb samsung pro microsdxc. the samsung works well for interactive use while i would only use this sandisk card for applications where speed isn't important."", ""it's a good reliable product that i can always rely upon. i highly recommend it to anyone looking for a micro sd.""]"
26,"nothing much to say here. works great and i haven't lost a single picture or video saved on here so far. read write speeds are excellent. i've been using this for a few months on my samsung galaxy s4 and i have no complaints. there is not much to review other than how it works so far it has been just as hoped. the read write time is very fast, and i have had no issues. i am currently using in a camera and it give basically unlimited pics and video due to the size so is great when travelling. this product has excellent quality! no problems so far. fast reading and data transferring. i love it! taking pictures like crazy without any worries. reliable product indeed.","[""nothing much to say here. works great and i haven't lost a single picture or video saved on here so far. read write speeds are excellent. i've been using this for a few months on my samsung galaxy s4 and i have no complaints."", 'there is not much to review other than how it works so far it has been just as hoped. the read write time is very fast, and i have had no issues. i am currently using in a camera and it give basically unlimited pics and video due to the size so is great when travelling.', 'this product has excellent quality! no problems so far. fast reading and data transferring. i love it! taking pictures like crazy without any worries. reliable product indeed.']"
