cluster_id,summary,used_reviews
10,"i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick. i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great! added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!","['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', 'i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great!', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!']"
11,"i knew buying sandisk i would get a great sd card and its super fast. i really like it in my phone.if you need a micro sd card this one will perform great and not let you down. i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd. this has got to be by far the best microsd card on the market. it is very fast, was easy to set it up. i am using it in a samsung galaxy s3 and it works flawlessly. well worth the money.","['i knew buying sandisk i would get a great sd card and its super fast. i really like it in my phone.if you need a micro sd card this one will perform great and not let you down.', 'i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd.', 'this has got to be by far the best microsd card on the market. it is very fast, was easy to set it up. i am using it in a samsung galaxy s3 and it works flawlessly. well worth the money.']"
12,"this is just what the tablet needs, it increases the memory up to nearly 100 gb so i will bnever run out of storage space. bought this to go with my samsung tab 2 7.0 tablet. even though the tablet indicates that it can only take up to a 32gb card. this 64 gb worked like a charm. now there is plenty of storage space for videos and music. recommended love it makes my tablet work so much faster,because it take up alot of memory that would be on the internal storage,,free's alot of space, i've got a bunch of music and movies downloaded on this micro card and only using about 1 4 of it memory. thanks i would recommend this,to anyone whole loves music and movies on the go!","['this is just what the tablet needs, it increases the memory up to nearly 100 gb so i will bnever run out of storage space.', 'bought this to go with my samsung tab 2 7.0 tablet. even though the tablet indicates that it can only take up to a 32gb card. this 64 gb worked like a charm. now there is plenty of storage space for videos and music. recommended', ""love it makes my tablet work so much faster,because it take up alot of memory that would be on the internal storage,,free's alot of space, i've got a bunch of music and movies downloaded on this micro card and only using about 1 4 of it memory. thanks i would recommend this,to anyone whole loves music and movies on the go!""]"
13,"so far its working fine, i've read some negative reviews on it giving up on one, but nothing yet so good buy. works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.","[""so far its working fine, i've read some negative reviews on it giving up on one, but nothing yet so good buy."", ""works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do"", ""works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.""]"
14,"this card is great for the money and performs adequately. i recommend this product to anyone who needs a memory card. not much to say about the memory card. it's doing its job as expected. bought mainly because it can store a lot information. if you need a memory card, this one works as advertised... it is fast and reliable. i have never had a problem with this brand.","['this card is great for the money and performs adequately. i recommend this product to anyone who needs a memory card.', ""not much to say about the memory card. it's doing its job as expected. bought mainly because it can store a lot information."", 'if you need a memory card, this one works as advertised... it is fast and reliable. i have never had a problem with this brand.']"
15,"upgraded from 32gb to 64gb card for my galaxy note phone. looks like it works fine and has full capacity. good product. awesome little sd card, my phone is 32gb but i still wanted more for music and videos and this totally works great, as soon as i put it on my phone read it and also it is fast.. i am happy with my purchase.. i like my device to have enough storage so i finally purchased the 64gb version. formatted the card and haven't fun into any kind of problem. inserted it into my samsun galaxy 8 tablet, now it's complete.","['upgraded from 32gb to 64gb card for my galaxy note phone. looks like it works fine and has full capacity. good product.', 'awesome little sd card, my phone is 32gb but i still wanted more for music and videos and this totally works great, as soon as i put it on my phone read it and also it is fast.. i am happy with my purchase..', ""i like my device to have enough storage so i finally purchased the 64gb version. formatted the card and haven't fun into any kind of problem. inserted it into my samsun galaxy 8 tablet, now it's complete.""]"
16,"love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. this card has met my every expectation. i use it for still pictures and video streaming in my samsung camera, and thus far no problems at all. great card with fast write times. excellent for use in dslr or gopro camera. i have used it to save both photos and movies.","['love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', 'this card has met my every expectation. i use it for still pictures and video streaming in my samsung camera, and thus far no problems at all.', 'great card with fast write times. excellent for use in dslr or gopro camera. i have used it to save both photos and movies.']"
17,"use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install. works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price. works great in my samsung galaxy s4. fast and reliable, what more could you want from a data storage device.","['use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install.', 'works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.', 'works great in my samsung galaxy s4. fast and reliable, what more could you want from a data storage device.']"
18,"bought this item to use in my android based tablet and it has worked just fine. doubled my storage capacity at a very reasonable cost. used it for my samsung galaxy tab 2 10.1 tablet. stopped working after about 10 months without warnings. my tablet now recognizes as blank or un formatted card my computers won't even recognize it at all! i am still trying to recover some priceless photos of my kids since my last backup of the card... i bought this for my new galaxy tab and it works flawlessly, nothing to complain about. i always use sandisk products and they have never fail to me. i have one of these 16 gb on almost every device at home, digital cameras, phones and now in a tablet.","['bought this item to use in my android based tablet and it has worked just fine. doubled my storage capacity at a very reasonable cost.', ""used it for my samsung galaxy tab 2 10.1 tablet. stopped working after about 10 months without warnings. my tablet now recognizes as blank or un formatted card my computers won't even recognize it at all! i am still trying to recover some priceless photos of my kids since my last backup of the card..."", 'i bought this for my new galaxy tab and it works flawlessly, nothing to complain about. i always use sandisk products and they have never fail to me. i have one of these 16 gb on almost every device at home, digital cameras, phones and now in a tablet.']"
19,"fantastic product as it is described. i purchased 2 of them. delivery was fast. i will definitely buy it again and recommend this product to anyone. awesome product. it was worth if of buying. it's cheap and have a lot of memory, not to mention the fast processing. great price and works great. if you want more storage at a reasonable price, i would highly recommend this product.","['fantastic product as it is described. i purchased 2 of them. delivery was fast. i will definitely buy it again and recommend this product to anyone.', ""awesome product. it was worth if of buying. it's cheap and have a lot of memory, not to mention the fast processing."", 'great price and works great. if you want more storage at a reasonable price, i would highly recommend this product.']"
