cluster_id,summary,used_reviews
14,"this is called 34 class 10 34 , so i ordered it, figuring it would have useable speed. i plugged it in to copy about 9gb of program installation files. i was totally dumbfounded that it took about 3 hours to copy those files onto this 34 ultra 34 34 class 10 34 sdxc card. 9gb on my super slow, super cheap plastic school kid usb thumb drive takes less than 10 minutes. so then i tested it on various known computers with typical raw and jpg picture files. read speeds ranged from 15 25mb s, while write speeds ranged from 4 8mb sec for big files, and below 1mb sec for small files. this is what i would call largely unusable. very disappointing. after doing some tests between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class 10 card.i swore i picked original packaging but it was shipped with out original packaging... i will be returning this card for the following reasons these tests were done using the sd card ports on my pc.my generic class 6 32 gig card has upload speed of 22mb write and a transfer speed of 8.5.my sandisk i just bought, it has an upload speed peaking at 32mb write and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is ok, but why is the transfer speed so much more low. why isnt it at least 10mb if not 12mb if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class 10 anywhere on this card....amazon you will be getting this back! i bought two of these at different times. both of them had the retail packaging with the android on them and the model number matched the packaging.the first one was 32gb. i tested this out with dd on my built in sd card reader on my mbp and on a gfr204sd usb device and couldn't get more than 8 mb s average write speed. would bounce up and down between 6 and 10. the class speed is supposed to be the minimum, not the maximum. r w off the hdd was above 20, so that wasn't the bottleneck. neither is uhs compliant, but i should at least be able to get the class 10 rating out of this. read 30 mb s is pretty accurate.the second one 64gb i tested by just watching activity monitor to see if it was in the ballpark. bounced between 8 and 10 copying from a hard drive or a ram disk. sounds like probably class 10. read speed to ram disk was about 24 mb s.","['this is called 34 class 10 34 , so i ordered it, figuring it would have useable speed. i plugged it in to copy about 9gb of program installation files. i was totally dumbfounded that it took about 3 hours to copy those files onto this 34 ultra 34 34 class 10 34 sdxc card. 9gb on my super slow, super cheap plastic school kid usb thumb drive takes less than 10 minutes. so then i tested it on various known computers with typical raw and jpg picture files. read speeds ranged from 15 25mb s, while write speeds ranged from 4 8mb sec for big files, and below 1mb sec for small files. this is what i would call largely unusable. very disappointing.', 'after doing some tests between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class 10 card.i swore i picked original packaging but it was shipped with out original packaging... i will be returning this card for the following reasons these tests were done using the sd card ports on my pc.my generic class 6 32 gig card has upload speed of 22mb write and a transfer speed of 8.5.my sandisk i just bought, it has an upload speed peaking at 32mb write and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is ok, but why is the transfer speed so much more low. why isnt it at least 10mb if not 12mb if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class 10 anywhere on this card....amazon you will be getting this back!', ""i bought two of these at different times. both of them had the retail packaging with the android on them and the model number matched the packaging.the first one was 32gb. i tested this out with dd on my built in sd card reader on my mbp and on a gfr204sd usb device and couldn't get more than 8 mb s average write speed. would bounce up and down between 6 and 10. the class speed is supposed to be the minimum, not the maximum. r w off the hdd was above 20, so that wasn't the bottleneck. neither is uhs compliant, but i should at least be able to get the class 10 rating out of this. read 30 mb s is pretty accurate.the second one 64gb i tested by just watching activity monitor to see if it was in the ballpark. bounced between 8 and 10 copying from a hard drive or a ram disk. sounds like probably class 10. read speed to ram disk was about 24 mb s.""]"
15,"fast and lots of storage, not a flimsy card either. fells like its build tough. i would definitely recommend this to a friend. side note, if your device supports it and you can afford it, get the 64gb. youll appreciate never changing out ur card. love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. super fast card and it has lots of space. great for movies and pictures and music and other stuff. its awesome","['fast and lots of storage, not a flimsy card either. fells like its build tough. i would definitely recommend this to a friend. side note, if your device supports it and you can afford it, get the 64gb. youll appreciate never changing out ur card.', 'love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', 'super fast card and it has lots of space. great for movies and pictures and music and other stuff. its awesome']"
16,this works great on my galaxy s4 right out of the box.and its faster then the old 32gb card i used to have. i got this card for the samsung galaxy s4. installed and works without issue. stores tons of photos and videos with fast playback and viewing. great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.,"['this works great on my galaxy s4 right out of the box.and its faster then the old 32gb card i used to have.', 'i got this card for the samsung galaxy s4. installed and works without issue. stores tons of photos and videos with fast playback and viewing.', 'great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.']"
17,"i bought this micro sd card for my galaxy note 2 about 5 months ago and its been great. plug and play with no problems. it recognized it immediate and right after i was able to transfer 20gb of videos music to my phone right away. the transfer speed is good and is what i was expecting from reading guides on these type of sd cards. this is a good product and i recommend it to anyone looking for a sd card. added this card to my note 2 for massive storage capacity. phone recognized the card without any issues and it's been solid since its installation. read write when plugged into a computer is blazing fast. i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!","['i bought this micro sd card for my galaxy note 2 about 5 months ago and its been great. plug and play with no problems. it recognized it immediate and right after i was able to transfer 20gb of videos music to my phone right away. the transfer speed is good and is what i was expecting from reading guides on these type of sd cards. this is a good product and i recommend it to anyone looking for a sd card.', ""added this card to my note 2 for massive storage capacity. phone recognized the card without any issues and it's been solid since its installation. read write when plugged into a computer is blazing fast."", ""i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!""]"
18,"this is good item it works well on my phone and i intend to buy more later. so i highly recommend this type. i got this for my smartphone after a steep price drop. pleased that it is working as expected. no signs of memory failure. great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.","['this is good item it works well on my phone and i intend to buy more later. so i highly recommend this type.', 'i got this for my smartphone after a steep price drop. pleased that it is working as expected. no signs of memory failure.', ""great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.""]"
19,"used it in a samsung galaxy s3 and it was ruined within a month. second one i went through on that phone. contacted verizon, samsung, sandisk, google, and read a lot of forums. turns out a lot of people were having the issue with that phone and these cards.of course the girlfriend threw away the card so i couldn't return it, so i don't know if the issue was fixed or if was a bad batch of cards that went out or what. it's been a few months and i haven't seen the problem as much as before, so i can only assume it was a bad batch.i've had another card in my phone for a while and haven't had any issues, so for now i can't recommend this specific card unless their issue has been addressed. acquired this card a month ago for use in my phone samsung galaxy s4 and only have taken issues with it.the micro sd card is really bad, the camera takes a long time to be ready and repeatedly resets the phone. absolutely not recommend it in my previous phone s3 used a micro sd card 32gb samsung brand and never had problems with it.to correct the problem of instability recommend formatting the card, i did and the problem remains the same.live outside the u.s. and i must acquire excellent quality products because the cost of returning it exceeds the cost of the product.next time buy a card samsung brand that never gave me problems. i bought this card for my samsung galaxy s3. unfortunately it failed after 4 months. i contacted sandisk and they promptly sent me another. it has been going strong for 6 months.","[""used it in a samsung galaxy s3 and it was ruined within a month. second one i went through on that phone. contacted verizon, samsung, sandisk, google, and read a lot of forums. turns out a lot of people were having the issue with that phone and these cards.of course the girlfriend threw away the card so i couldn't return it, so i don't know if the issue was fixed or if was a bad batch of cards that went out or what. it's been a few months and i haven't seen the problem as much as before, so i can only assume it was a bad batch.i've had another card in my phone for a while and haven't had any issues, so for now i can't recommend this specific card unless their issue has been addressed."", 'acquired this card a month ago for use in my phone samsung galaxy s4 and only have taken issues with it.the micro sd card is really bad, the camera takes a long time to be ready and repeatedly resets the phone. absolutely not recommend it in my previous phone s3 used a micro sd card 32gb samsung brand and never had problems with it.to correct the problem of instability recommend formatting the card, i did and the problem remains the same.live outside the u.s. and i must acquire excellent quality products because the cost of returning it exceeds the cost of the product.next time buy a card samsung brand that never gave me problems.', 'i bought this card for my samsung galaxy s3. unfortunately it failed after 4 months. i contacted sandisk and they promptly sent me another. it has been going strong for 6 months.']"
20,"with all the great reviews on this card, i picked this up for my samsung galaxy s iii. popped in the card, and i was happy taking pictures, saving files, and living life.fast forward two months later, and all of a sudden, the card stops functioning. my phone won't read it any more. my computer won't read it either. submitted a ticket to sandisk. hopefully i can get a replacement that actually works.thank goodness i saved all my photos on dropbox. i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible failed in my galaxy note after 8 months.lost all my pictures and videos that werent backed up.the card worked fine until suddenly wasnt being recognized on the phone or the computer.sandisk honored the warrenty and sent a replacement and it works, but i am less confident about the product and afraid to lose data on it in later when i'm not prepared.","[""with all the great reviews on this card, i picked this up for my samsung galaxy s iii. popped in the card, and i was happy taking pictures, saving files, and living life.fast forward two months later, and all of a sudden, the card stops functioning. my phone won't read it any more. my computer won't read it either. submitted a ticket to sandisk. hopefully i can get a replacement that actually works.thank goodness i saved all my photos on dropbox."", ""i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible"", ""failed in my galaxy note after 8 months.lost all my pictures and videos that werent backed up.the card worked fine until suddenly wasnt being recognized on the phone or the computer.sandisk honored the warrenty and sent a replacement and it works, but i am less confident about the product and afraid to lose data on it in later when i'm not prepared.""]"
21,"i always purchase sandisk memory cards. i've never had any issues with them. i will continue to buy sandisk products in the future. after buying a generic card and having a terrible experience, i purchased the sandisk ultra. my only regret was not buying this product first. sandisk is a brand worth buying. i have used sandisk memory cards in the past and never had a problem with them so it is worthwhile to buy a brand name.","[""i always purchase sandisk memory cards. i've never had any issues with them. i will continue to buy sandisk products in the future."", 'after buying a generic card and having a terrible experience, i purchased the sandisk ultra. my only regret was not buying this product first. sandisk is a brand worth buying.', 'i have used sandisk memory cards in the past and never had a problem with them so it is worthwhile to buy a brand name.']"
22,"sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone. cannot go wrong with sandisk and to date it works as advertised. the price wasn't a great cost savings but because it came from amazon which has a great reputation to date as far as i am concerned, i purchased through them. cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well","['sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone.', ""cannot go wrong with sandisk and to date it works as advertised. the price wasn't a great cost savings but because it came from amazon which has a great reputation to date as far as i am concerned, i purchased through them."", 'cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well']"
23,"love this micro sd card, but love the fact that i was able to buy it at such a great price! i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays. great little micro sd card! the 64 gb of storage is awesome. very dependable brand. i have this brand for other devices and always works like a charm!","['love this micro sd card, but love the fact that i was able to buy it at such a great price!', 'i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays.', 'great little micro sd card! the 64 gb of storage is awesome. very dependable brand. i have this brand for other devices and always works like a charm!']"
24,"the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did. i love this card, its way faster than any other micro sd i have ever owned. i can transfer roms like nothing on my galaxy s4. when i had the old microsd that comes with every droid phones, that use to take for ever.high recommend this one. i bought three of these and all three worked upon initial installation with no formatting. using my notebook computer's built in sd card reader, i saw transfer speeds between 6 mb writing and 14 mb reading. this was doing a simple copy past of all files on my old card that i had saved to my computer. these speeds are much slower than the stated maximum by the card manufacturer, but would be expected with over 12,000 small files like my example. the read write times were close to 50 faster than those of my old 8 gb class 10 sandisk micro sd card, so there is definitely a performance gain with this updated card.all things considered, 16 gb of storage on a class 10 card from the leading manufacturer, and at 15 is a steal. i highly recommend this card.","[""the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did."", 'i love this card, its way faster than any other micro sd i have ever owned. i can transfer roms like nothing on my galaxy s4. when i had the old microsd that comes with every droid phones, that use to take for ever.high recommend this one.', ""i bought three of these and all three worked upon initial installation with no formatting. using my notebook computer's built in sd card reader, i saw transfer speeds between 6 mb writing and 14 mb reading. this was doing a simple copy past of all files on my old card that i had saved to my computer. these speeds are much slower than the stated maximum by the card manufacturer, but would be expected with over 12,000 small files like my example. the read write times were close to 50 faster than those of my old 8 gb class 10 sandisk micro sd card, so there is definitely a performance gain with this updated card.all things considered, 16 gb of storage on a class 10 card from the leading manufacturer, and at 15 is a steal. i highly recommend this card.""]"
