cluster_id,summary,used_reviews
10,"i bought this card because i have several devices that use microsd cards, but not all of them are compatible with the newer and higher capacity sdxc standard. for sdhc memory cards, 32gb is the largest size available under that technology standard, so i went with this one from sandisk. that way i didn't have to worry about compatibility issues with any of my devices. i've used sandisk memory products for a number of years along with many other brands, and i've always had good results from them. i'm happy to say that my experience with this card echoes that of 5,000 other amazon users it's been rock steady, reliable with larger file transfers several 2gb movies at a time , and performed as quickly as i'd hoped for a class 10 card in regards to its read write times.aside from the existing reviews and my previous experiences with sandisk products, i also picked up this particular card due to its uhs 1 compliance. i don't currently have any uhs 1 devices that can take advantage of the increased speed, but for the negligible cost difference, it just made sense. standards and technology update so fast these days any future proofing a product can provide to extend its usable life is always appreciated. i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd. i highly recommend this sandisk ultra 32 gb microsdhc card because 1 class 10 is the highest speed you can get. allows you to take photos faster and to capture high definition videos. allows faster reading, writing and transferring of files to computer. 2 i encounter no problems in using it in voice recorder, camera, video recorder, computer etc. 3 price charged by amazon is much less than 8 other sellers that i have checked. 4 lifetime warranty. 5 free download of recoverx software which brings lost photos back. 6 free adapterprecautions get rid of static electric charges by touching your fingers on bare, unpainted metal.do not touch the metal contacts of the card with your fingers. the circuits inside the card are very low voltage and are easily damaged by static electric charges which usually have much higher voltages.it takes time to research these information. please click yes below this line if this review was helpful to you.","[""i bought this card because i have several devices that use microsd cards, but not all of them are compatible with the newer and higher capacity sdxc standard. for sdhc memory cards, 32gb is the largest size available under that technology standard, so i went with this one from sandisk. that way i didn't have to worry about compatibility issues with any of my devices. i've used sandisk memory products for a number of years along with many other brands, and i've always had good results from them. i'm happy to say that my experience with this card echoes that of 5,000 other amazon users it's been rock steady, reliable with larger file transfers several 2gb movies at a time , and performed as quickly as i'd hoped for a class 10 card in regards to its read write times.aside from the existing reviews and my previous experiences with sandisk products, i also picked up this particular card due to its uhs 1 compliance. i don't currently have any uhs 1 devices that can take advantage of the increased speed, but for the negligible cost difference, it just made sense. standards and technology update so fast these days any future proofing a product can provide to extend its usable life is always appreciated."", 'i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd.', 'i highly recommend this sandisk ultra 32 gb microsdhc card because 1 class 10 is the highest speed you can get. allows you to take photos faster and to capture high definition videos. allows faster reading, writing and transferring of files to computer. 2 i encounter no problems in using it in voice recorder, camera, video recorder, computer etc. 3 price charged by amazon is much less than 8 other sellers that i have checked. 4 lifetime warranty. 5 free download of recoverx software which brings lost photos back. 6 free adapterprecautions get rid of static electric charges by touching your fingers on bare, unpainted metal.do not touch the metal contacts of the card with your fingers. the circuits inside the card are very low voltage and are easily damaged by static electric charges which usually have much higher voltages.it takes time to research these information. please click yes below this line if this review was helpful to you.']"
11,"i never faced any issues ...so far..so good. it works well with my tablet. it is super fast and reliable. very happy, good product and quality, works fine does the job. i use it with my android it is fast and reliable works great, no issues. tablet recognized it immediately and the speed is great. lots of storage and no compatibility issues to report.","['i never faced any issues ...so far..so good. it works well with my tablet. it is super fast and reliable.', 'very happy, good product and quality, works fine does the job. i use it with my android it is fast and reliable', 'works great, no issues. tablet recognized it immediately and the speed is great. lots of storage and no compatibility issues to report.']"
12,"great product. works perfectly with my canon camcorder. very responsive and fast.enough capacity for 8 hours video and great price. grabbed in thanksgiving 2012. works well. came with an sd adapter and i'm using it in a portable video camera. captures everything, even 1080p at 30 fps just fine. no rate issues. bought this for use in my dash camera upgrade.working very well and faster than the 4 gb card that came with the camera. also will work in my other digital cameras.","['great product. works perfectly with my canon camcorder. very responsive and fast.enough capacity for 8 hours video and great price. grabbed in thanksgiving 2012.', ""works well. came with an sd adapter and i'm using it in a portable video camera. captures everything, even 1080p at 30 fps just fine. no rate issues."", 'bought this for use in my dash camera upgrade.working very well and faster than the 4 gb card that came with the camera. also will work in my other digital cameras.']"
13,"i bought this with the sole intention of putting it in my samsung galaxy s3. i had to use a tool to format the card to fat32, but once i did so, the card worked great. i have been taking advantage of the extra room i have for music, videos, pictures, etc. the sd adapter that comes with this is also handy.the transfer speeds didn't feel like class 10 when connected and transferred files from my computer, but my computer is 5 years old, so it's very possible that it's the problem. other than that, i'm completely satisfied. works great, my phone detected and let me format it to fat32 with no additional tools. once formatted its 59gb you lose some in the conversion metric from gib to gb. bought it for my motorola droid x first generation phone, i wanted to use it as a media player and it works wonderfully and has lots of storage for my movies, music, games and books. its a class 10 card so its also very fast, certainly faster than the stock card. i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!","[""i bought this with the sole intention of putting it in my samsung galaxy s3. i had to use a tool to format the card to fat32, but once i did so, the card worked great. i have been taking advantage of the extra room i have for music, videos, pictures, etc. the sd adapter that comes with this is also handy.the transfer speeds didn't feel like class 10 when connected and transferred files from my computer, but my computer is 5 years old, so it's very possible that it's the problem. other than that, i'm completely satisfied."", 'works great, my phone detected and let me format it to fat32 with no additional tools. once formatted its 59gb you lose some in the conversion metric from gib to gb. bought it for my motorola droid x first generation phone, i wanted to use it as a media player and it works wonderfully and has lots of storage for my movies, music, games and books. its a class 10 card so its also very fast, certainly faster than the stock card.', ""i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!""]"
14,"stil not getting the write speed as i need, but considering the cost capacity speed it is a good card! what else can i say? that it is light and small? not the fastest card on the market, but does the job. copying files onto it is slow, but it is fast enough to play music or movies from it on your cellphone or other devices. i can't believe how fast this is. i had a class 10, 32gb card by imation and it was nothing like the speeds i get out of this.","['stil not getting the write speed as i need, but considering the cost capacity speed it is a good card!', 'what else can i say? that it is light and small? not the fastest card on the market, but does the job. copying files onto it is slow, but it is fast enough to play music or movies from it on your cellphone or other devices.', ""i can't believe how fast this is. i had a class 10, 32gb card by imation and it was nothing like the speeds i get out of this.""]"
15,"i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card. works great in gopro hero 3 . super fast and gives plenty of storage capacity to video every outdoor activity i need. works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date.","[""i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card."", 'works great in gopro hero 3 . super fast and gives plenty of storage capacity to video every outdoor activity i need.', ""works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date.""]"
16,sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card. i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays. great little micro sd card! the 64 gb of storage is awesome. very dependable brand. i have this brand for other devices and always works like a charm!,"['sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card.', 'i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays.', 'great little micro sd card! the 64 gb of storage is awesome. very dependable brand. i have this brand for other devices and always works like a charm!']"
17,"love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. the card seems fast and it's a huge amount of storage for the price. it has worked flawlessly for a few months in a range of smartphones and cameras. this card is very fast and perfect for my samsung galaxy note. i used it for hdr photography and it works very well.","['love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', ""the card seems fast and it's a huge amount of storage for the price. it has worked flawlessly for a few months in a range of smartphones and cameras."", 'this card is very fast and perfect for my samsung galaxy note. i used it for hdr photography and it works very well.']"
18,"excellent product, very fast and lots of space.. i am using at samsung galaxy s3, there are no issues, ..recommended.. currently using it for my samsung galaxy s3. it's very fast when transferring files in and out. no complaints so far. i bought this and put it my mobile phone samsung galaxy s3. i don't have a lot more to say. i put it in, formatted it, and it has been working very ewell for some months now. seems to be very fast. no issues. recommended.","['excellent product, very fast and lots of space.. i am using at samsung galaxy s3, there are no issues, ..recommended..', ""currently using it for my samsung galaxy s3. it's very fast when transferring files in and out. no complaints so far."", ""i bought this and put it my mobile phone samsung galaxy s3. i don't have a lot more to say. i put it in, formatted it, and it has been working very ewell for some months now. seems to be very fast. no issues. recommended.""]"
19,sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. i am always perfectly satisfied with sandisk products they are extremely reliable and suit my purposes perfectly. this particular memory card is no exception. cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well,"['sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'i am always perfectly satisfied with sandisk products they are extremely reliable and suit my purposes perfectly. this particular memory card is no exception.', 'cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well']"
