cluster_id,summary,used_reviews
9,"love this micro sd card, but love the fact that i was able to buy it at such a great price! i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays. love the micro sd card. it's everything i wanted and needed. the packaging was hassle free and easy to open","['love this micro sd card, but love the fact that i was able to buy it at such a great price!', 'i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays.', ""love the micro sd card. it's everything i wanted and needed. the packaging was hassle free and easy to open""]"
10,"fast little memory card. affordable, good quality. will be quadrupling my storage space on my device. i never seem to have enough of these this a great card with lots of storage for the money. don't hesitate in buying this, it's a steal for the amount of storage you get. great to have the additional capacity for storage. and the card is fast. working great and the price was great also!","['fast little memory card. affordable, good quality. will be quadrupling my storage space on my device. i never seem to have enough of these', ""this a great card with lots of storage for the money. don't hesitate in buying this, it's a steal for the amount of storage you get."", 'great to have the additional capacity for storage. and the card is fast. working great and the price was great also!']"
11,"works great in gopro hero 3 . super fast and gives plenty of storage capacity to video every outdoor activity i need. bought this for the gopro hero3 and it works as advertised with no issues. since i bought this, i have learned to watch for sales because they tend to get deeply discounted at local retailers every once in a while. i purchased this for my gopro hero 3 . it works just fine i have not complaints. i would recommend this item.","['works great in gopro hero 3 . super fast and gives plenty of storage capacity to video every outdoor activity i need.', 'bought this for the gopro hero3 and it works as advertised with no issues. since i bought this, i have learned to watch for sales because they tend to get deeply discounted at local retailers every once in a while.', 'i purchased this for my gopro hero 3 . it works just fine i have not complaints. i would recommend this item.']"
12,"there are a lot of reports about 64gb cards not working in the gopro hero 3. the 32gb works great for me. this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in. the memory card works as advertised and i have had no issues while using it with my gopro hero 3.","['there are a lot of reports about 64gb cards not working in the gopro hero 3. the 32gb works great for me.', 'this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.', 'the memory card works as advertised and i have had no issues while using it with my gopro hero 3.']"
13,"i can't complain. the memory card does its job. i recieved the memory card very quickly and i have not had any issues with the card as of yet. the card was good. haven't had a problem with it yet. good price. fit the product i bought it for. extremely happy with this memory card. very fast, and have not had a problem since i bought it almost 6 months ago.","[""i can't complain. the memory card does its job. i recieved the memory card very quickly and i have not had any issues with the card as of yet."", ""the card was good. haven't had a problem with it yet. good price. fit the product i bought it for."", 'extremely happy with this memory card. very fast, and have not had a problem since i bought it almost 6 months ago.']"
14,"purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par. i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great! look how many highly positive reviews this card has just get this one. it is huge, it is fast and reasonably priced for a such a high speed chip.btw, this comes with the filesystem formatted to exfat. depending on your device, it may not like that and you need to format it to fat32. the problem is that windows does not support formatting fat32 filesystems above 32gb. so you can format this as fat32 under linux or use this tool in windows ...","['purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par.', 'i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great!', 'look how many highly positive reviews this card has just get this one. it is huge, it is fast and reasonably priced for a such a high speed chip.btw, this comes with the filesystem formatted to exfat. depending on your device, it may not like that and you need to format it to fat32. the problem is that windows does not support formatting fat32 filesystems above 32gb. so you can format this as fat32 under linux or use this tool in windows ...']"
15,"i bought this sd card for my android phone thinking that a class 10 will be faster and more reliable than others. it turns out, the difference in class doesn't really matter at least for android phones. didn't really worth the price difference i had purchased a cheaper cellphone, and the great price on this item made it the perfect accessory alternative to buying a much more expensive phone.class 10 speed means that i don't have to worry about any lag in accessing my files. i have had no issues what so ever with having to format the card. it worked perfectly with my phone samsung axiom right out of the box. this card showed up and was formatted and recognized by my android phone with no issues at all. after doing a speed read write test on the card, the speeds obtained were well within what a class 10 should realistically accomplish. great card, great price, and wasn't shipped a junk card in disguise. highly recommended.","[""i bought this sd card for my android phone thinking that a class 10 will be faster and more reliable than others. it turns out, the difference in class doesn't really matter at least for android phones. didn't really worth the price difference"", ""i had purchased a cheaper cellphone, and the great price on this item made it the perfect accessory alternative to buying a much more expensive phone.class 10 speed means that i don't have to worry about any lag in accessing my files. i have had no issues what so ever with having to format the card. it worked perfectly with my phone samsung axiom right out of the box."", ""this card showed up and was formatted and recognized by my android phone with no issues at all. after doing a speed read write test on the card, the speeds obtained were well within what a class 10 should realistically accomplish. great card, great price, and wasn't shipped a junk card in disguise. highly recommended.""]"
16,"i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick. i use this on my 32 gb microsoft surface rt and it does the job as advertised, so 5 stars.i have used it to extend the storage capacity on the tablet to 64gb for storing documents, pictures etc. there are many articles on the internet that show you how to do that. added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!","['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', 'i use this on my 32 gb microsoft surface rt and it does the job as advertised, so 5 stars.i have used it to extend the storage capacity on the tablet to 64gb for storing documents, pictures etc. there are many articles on the internet that show you how to do that.', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!']"
17,"it's a memory card. it's tiny, it works. i need ten more words to post this review. that is all. it's a memory card, what can you say? it was a good value, and has held up its end of the deal. what can you say. it is a memory card and it works. the price was good for the size of card.","[""it's a memory card. it's tiny, it works. i need ten more words to post this review. that is all."", ""it's a memory card, what can you say? it was a good value, and has held up its end of the deal."", 'what can you say. it is a memory card and it works. the price was good for the size of card.']"
18,"the sandisk ultra 32 gb microsdhc memory card is a good value for the money. it doubles the memory of my new samsung galaxy s3 and there is no perceptible delay between access to the card and built in memory. i like the storage capacity of this little gadget. purchased for use in my smartphone. sandisk has shown itself to be a truly reliable and quality storage device company and should do well in years to come. this 32 gb micro memory card comes with an adapter so that you can use it for other purposes. they tend to be a bit on the pricey side, but you can't beat amazon for pricing. go ahead, get one or two of these, they are a worthwhile investment, and you won't be disappointed. this is an ultra fast sandisk branded sd card that's great for digital cameras, especially for video. i got it for my smartphone, mainly for the 32 gb capacity, and it fills the bill at a very low price with prime shipping. you can't get better quality flash cards than sandisk. i'm still amazed that they can cram such a huge amount of memory on such a tiny chip. one megabyte of data in text from printed out would fill a pickup truck. this chip has 32 thousand megabytes. think about having 32,000 pickup trucks full of text in a chip smaller than your pinky fingernail!","['the sandisk ultra 32 gb microsdhc memory card is a good value for the money. it doubles the memory of my new samsung galaxy s3 and there is no perceptible delay between access to the card and built in memory.', ""i like the storage capacity of this little gadget. purchased for use in my smartphone. sandisk has shown itself to be a truly reliable and quality storage device company and should do well in years to come. this 32 gb micro memory card comes with an adapter so that you can use it for other purposes. they tend to be a bit on the pricey side, but you can't beat amazon for pricing. go ahead, get one or two of these, they are a worthwhile investment, and you won't be disappointed."", ""this is an ultra fast sandisk branded sd card that's great for digital cameras, especially for video. i got it for my smartphone, mainly for the 32 gb capacity, and it fills the bill at a very low price with prime shipping. you can't get better quality flash cards than sandisk. i'm still amazed that they can cram such a huge amount of memory on such a tiny chip. one megabyte of data in text from printed out would fill a pickup truck. this chip has 32 thousand megabytes. think about having 32,000 pickup trucks full of text in a chip smaller than your pinky fingernail!""]"
19,"the memory sandisk ultra 64gb micro sdxc class 10 uhs it has been working really good and it is fast at loading my content i would really recommend this product to anyone that needs a memory card for their phones, tablets and more. i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd. this sandisk ultra 64 gb microsdxc class 10 micro sd card can storage an enormous among of data. and with the class 10 reliability and speed, it's a great buy.","['the memory sandisk ultra 64gb micro sdxc class 10 uhs it has been working really good and it is fast at loading my content i would really recommend this product to anyone that needs a memory card for their phones, tablets and more.', 'i needed some new sd cards for my new tablets. after researching i bought the sandisk ultra 32 gb microsdhc class 10. it is way better than the almost same price sandisk ultra without class10!! the ultra class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. the price is also ok. only drawback i noted was that the recognized capacity is not 32gb but 29,71gb in my asus memo pad. other than that i am extremly pleased with this micro sd.', ""this sandisk ultra 64 gb microsdxc class 10 micro sd card can storage an enormous among of data. and with the class 10 reliability and speed, it's a great buy.""]"
20,"excellent card. it is currently installed in my samsung gs3 and works flawlessly. highly recommended but make sure your phone device will handle the size some don't like cards 62 16gb. not too much to say about the card, other than it works well in my samsung galaxy s4. the price was great for such large storage and i believe you will be very happy with your purchase. this card works perfectly. all i had to do was format it and pop it into my galaxy s3. now i use it to keep some movies and all of my music on my cell phone.","[""excellent card. it is currently installed in my samsung gs3 and works flawlessly. highly recommended but make sure your phone device will handle the size some don't like cards 62 16gb."", 'not too much to say about the card, other than it works well in my samsung galaxy s4. the price was great for such large storage and i believe you will be very happy with your purchase.', 'this card works perfectly. all i had to do was format it and pop it into my galaxy s3. now i use it to keep some movies and all of my music on my cell phone.']"
21,"got this for my girlfriend for the tablet i bought her, she love this as she can now put all the music and pictures on her tablet that she wants and doesn't have to worry about running out of space anymore. it has work great.....i have used it a lot iun my smartphone to storage photos music and game roms....works perfect i use it to store movies for my kids to watch on theirandroid tablet. it works flawlessly. price finally down to earth.","[""got this for my girlfriend for the tablet i bought her, she love this as she can now put all the music and pictures on her tablet that she wants and doesn't have to worry about running out of space anymore."", 'it has work great.....i have used it a lot iun my smartphone to storage photos music and game roms....works perfect', 'i use it to store movies for my kids to watch on theirandroid tablet. it works flawlessly. price finally down to earth.']"
22,"nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. quick speeds and a ton of memory.if you have an expandable slot, get this.it was nice being able to store all my photos, videos, and music on my phone finally. if you're looking for extra storage for your device, this is it. you can store pics, songs and so much more.","['nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'quick speeds and a ton of memory.if you have an expandable slot, get this.it was nice being able to store all my photos, videos, and music on my phone finally.', ""if you're looking for extra storage for your device, this is it. you can store pics, songs and so much more.""]"
23,"bought for my phone and its worked perfectly for quite a while now. great size and great price. cant go wrong with this. very happy, good product and quality, works fine does the job. i use it with my android it is fast and reliable works well and is exactly as advertised. i haven't had any issues with the product. i am enjoying the extra capacity it offers in my samsung galaxy s4 phone.","['bought for my phone and its worked perfectly for quite a while now. great size and great price. cant go wrong with this.', 'very happy, good product and quality, works fine does the job. i use it with my android it is fast and reliable', ""works well and is exactly as advertised. i haven't had any issues with the product. i am enjoying the extra capacity it offers in my samsung galaxy s4 phone.""]"
24,"i bougth this micro sd card after some trubles with other that i got from kingston, i can tell that sandisk is other quality, this is the best, my i9300 phone can read a 64gb very fast, the dta transfer speed from my pc to my is amazing, if you are looking for additional storage to you phone, for music, pictures and other type of files, this is for you.pros very good quality materials of construction amazing speedupdate after one year this memory is damaged i can not delete or put new files on it, i can not format this memory, i tried to format with my phone, with my pc, with a camera and nothing, now this is like a 64gb cd, the data in the memory is only available to read but i can not move, or delete it, i bought this memory to be used to backup all my data of my android device but now is only a readable memory i can not write data on it any more, i hope sandisk make a better products in the future!!! total disagree i will buy a samsung memory card expected a better quality. i have had cheaper sd cards in the past, but they almost always wound up letting me down. i made up my mind some time ago that i would stick with sandisk and have been completely satisfied with all my cards from them ever since. this card sits in my wife's phone and is used to store all her music and pictures. it has been in out close to a dozen times because i like to fiddle with stuff and as proven very durable.in case anyone wants to know, 34 class 10 34 is the only way to go with these cards until they come out with something faster , the read write speed is well worth the few extra bucks for my needs.i also have a 34 class 10 34 64 gb in my galaxy siii and it's as good or better. i even got it wet i mean soaked and it is still working like a charm.i will definitely recommend this to anyone, and will be sticking with sandisk for all my other devices. this review is for the sandisk ultra 32 gb microsdhc class 10 uhs 1 memory card with adapter sdsdqu 032g affp a that was purchased for me from amazon.frustrating in a word. this card was reported by two different android phones as damaged but my windows computer recognized it with no issues. if the card had nothing on it or had just been reformatted then the phones recognized it but as soon as data, music or pictures were added then the phones reported the card as damaged. i had this card returned to amazon after 3 days of sheer frustration.i read another review that suggested the class 10 cards were not ideal for smart phones. i was already using a sandisk class 4 16gb card in another phone and had never had issues so i purchased a class 4 sandisk 32gb and it was as smooth as butter. both phones recognized the card right away and added data, music and pictures seamlessly and quickly. the second card purchased was the sandisk microsdhc 32gb flash memory card, black, sdsdqm 032g b35 retail packaging .in summary this card may work just fine for other devices but based on the sheer number of other reviewers here on amazon and elsewhere on the internet that had similar issues with smartphones i cannot recommend this card for a smartphone.","['i bougth this micro sd card after some trubles with other that i got from kingston, i can tell that sandisk is other quality, this is the best, my i9300 phone can read a 64gb very fast, the dta transfer speed from my pc to my is amazing, if you are looking for additional storage to you phone, for music, pictures and other type of files, this is for you.pros very good quality materials of construction amazing speedupdate after one year this memory is damaged i can not delete or put new files on it, i can not format this memory, i tried to format with my phone, with my pc, with a camera and nothing, now this is like a 64gb cd, the data in the memory is only available to read but i can not move, or delete it, i bought this memory to be used to backup all my data of my android device but now is only a readable memory i can not write data on it any more, i hope sandisk make a better products in the future!!! total disagree i will buy a samsung memory card expected a better quality.', ""i have had cheaper sd cards in the past, but they almost always wound up letting me down. i made up my mind some time ago that i would stick with sandisk and have been completely satisfied with all my cards from them ever since. this card sits in my wife's phone and is used to store all her music and pictures. it has been in out close to a dozen times because i like to fiddle with stuff and as proven very durable.in case anyone wants to know, 34 class 10 34 is the only way to go with these cards until they come out with something faster , the read write speed is well worth the few extra bucks for my needs.i also have a 34 class 10 34 64 gb in my galaxy siii and it's as good or better. i even got it wet i mean soaked and it is still working like a charm.i will definitely recommend this to anyone, and will be sticking with sandisk for all my other devices."", 'this review is for the sandisk ultra 32 gb microsdhc class 10 uhs 1 memory card with adapter sdsdqu 032g affp a that was purchased for me from amazon.frustrating in a word. this card was reported by two different android phones as damaged but my windows computer recognized it with no issues. if the card had nothing on it or had just been reformatted then the phones recognized it but as soon as data, music or pictures were added then the phones reported the card as damaged. i had this card returned to amazon after 3 days of sheer frustration.i read another review that suggested the class 10 cards were not ideal for smart phones. i was already using a sandisk class 4 16gb card in another phone and had never had issues so i purchased a class 4 sandisk 32gb and it was as smooth as butter. both phones recognized the card right away and added data, music and pictures seamlessly and quickly. the second card purchased was the sandisk microsdhc 32gb flash memory card, black, sdsdqm 032g b35 retail packaging .in summary this card may work just fine for other devices but based on the sheer number of other reviewers here on amazon and elsewhere on the internet that had similar issues with smartphones i cannot recommend this card for a smartphone.']"
25,"great price and works great. if you want more storage at a reasonable price, i would highly recommend this product. great price for such a super big storage. works well and so far no problem. will highly recommend for smartphones and tablets. great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.","['great price and works great. if you want more storage at a reasonable price, i would highly recommend this product.', 'great price for such a super big storage. works well and so far no problem. will highly recommend for smartphones and tablets.', ""great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.""]"
26,"i got this for my galaxy s4 so i could store most of my music. it works great. easy to install duh , worked out of the box good , and transfer speeds seem to be very fast. i need to get another one for my galaxy note 10.1 2014 edition. i put this in my galaxy s4 phone for extra storage and it works perfectly. i copied my music collection about 5000 mp3 songs and put 20 mp4 movies on it with room to spare. very handy for listening and watching while traveling on a plane. the phone likes it, the computer likes it, so i like it. got this for a good price. works great. use it in my droid razr m. i store all my music and some important files on my phone with room to spare. great buy","['i got this for my galaxy s4 so i could store most of my music. it works great. easy to install duh , worked out of the box good , and transfer speeds seem to be very fast. i need to get another one for my galaxy note 10.1 2014 edition.', 'i put this in my galaxy s4 phone for extra storage and it works perfectly. i copied my music collection about 5000 mp3 songs and put 20 mp4 movies on it with room to spare. very handy for listening and watching while traveling on a plane. the phone likes it, the computer likes it, so i like it.', 'got this for a good price. works great. use it in my droid razr m. i store all my music and some important files on my phone with room to spare. great buy']"
27,"sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality. sandisk seems to be the most reliable for me. not only a good product, but good prices. always good memory cards. period.","['sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality.', 'sandisk seems to be the most reliable for me. not only a good product, but good prices. always good memory cards. period.']"
28,"sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone. i have always been pleased with the sandisk products and this one is no exception. it works as advertised. i would purchase it again. i only buy sandisk and this item like all the others i have purchased, worked perfectly the first time. love it!","['sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone.', 'i have always been pleased with the sandisk products and this one is no exception. it works as advertised. i would purchase it again.', 'i only buy sandisk and this item like all the others i have purchased, worked perfectly the first time. love it!']"
