cluster_id,summary,used_reviews
10,"with all the great reviews on this card, i picked this up for my samsung galaxy s iii. popped in the card, and i was happy taking pictures, saving files, and living life.fast forward two months later, and all of a sudden, the card stops functioning. my phone won't read it any more. my computer won't read it either. submitted a ticket to sandisk. hopefully i can get a replacement that actually works.thank goodness i saved all my photos on dropbox. update i raised my star rating on this from 1 to 4 because of the customer service. i was able to get a replacement pretty easily. hopefully it will last longer!original review this item worked well while it lasted. i bought it in october 2012 for my tablet pc and then for an android smartphone. i did not make many transfers to the card, it was mostly reading files from it. now it is march 2013 and suddenly the card is no longer recognized in my android phone. it is no longer recognized on my other devices as well. i lost many photos and videos on the card because of it. i'm sure sandisk will exchange it for a new one, but this shouldn't be happening with a card that is less than a year old. i bought the sandisk ultra 32gb card for use in my samsung smart phone. worked great for about 3 months. now the phone won't recognize the card neither will my computer. just went unreadable one day. very disappointed in the reliability of this card. will contact sandisk as it has a lifetime warranty. shall see if they'll stand behind their product.","[""with all the great reviews on this card, i picked this up for my samsung galaxy s iii. popped in the card, and i was happy taking pictures, saving files, and living life.fast forward two months later, and all of a sudden, the card stops functioning. my phone won't read it any more. my computer won't read it either. submitted a ticket to sandisk. hopefully i can get a replacement that actually works.thank goodness i saved all my photos on dropbox."", ""update i raised my star rating on this from 1 to 4 because of the customer service. i was able to get a replacement pretty easily. hopefully it will last longer!original review this item worked well while it lasted. i bought it in october 2012 for my tablet pc and then for an android smartphone. i did not make many transfers to the card, it was mostly reading files from it. now it is march 2013 and suddenly the card is no longer recognized in my android phone. it is no longer recognized on my other devices as well. i lost many photos and videos on the card because of it. i'm sure sandisk will exchange it for a new one, but this shouldn't be happening with a card that is less than a year old."", ""i bought the sandisk ultra 32gb card for use in my samsung smart phone. worked great for about 3 months. now the phone won't recognize the card neither will my computer. just went unreadable one day. very disappointed in the reliability of this card. will contact sandisk as it has a lifetime warranty. shall see if they'll stand behind their product.""]"
11,"there's not much to be said for this except that it works as advertised. i'm happy with the purchase and would buy again. works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon. this item works great as expected without any issues. i would recommend this item for anyone in need. good buy.","[""there's not much to be said for this except that it works as advertised. i'm happy with the purchase and would buy again."", ""works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon."", 'this item works great as expected without any issues. i would recommend this item for anyone in need. good buy.']"
12,this is good item it works well on my phone and i intend to buy more later. so i highly recommend this type. bought for my phone and its worked perfectly for quite a while now. great size and great price. cant go wrong with this. works great i purchased two one for my new cell phone and one for my new tablet.,"['this is good item it works well on my phone and i intend to buy more later. so i highly recommend this type.', 'bought for my phone and its worked perfectly for quite a while now. great size and great price. cant go wrong with this.', 'works great i purchased two one for my new cell phone and one for my new tablet.']"
13,"love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. the card seems fast and it's a huge amount of storage for the price. it has worked flawlessly for a few months in a range of smartphones and cameras. this card is fast enough to meet my needs on a galaxy note 3. plenty of memory for my pictures and files. no problems","['love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', ""the card seems fast and it's a huge amount of storage for the price. it has worked flawlessly for a few months in a range of smartphones and cameras."", 'this card is fast enough to meet my needs on a galaxy note 3. plenty of memory for my pictures and files. no problems']"
14,"this is called 34 class 10 34 , so i ordered it, figuring it would have useable speed. i plugged it in to copy about 9gb of program installation files. i was totally dumbfounded that it took about 3 hours to copy those files onto this 34 ultra 34 34 class 10 34 sdxc card. 9gb on my super slow, super cheap plastic school kid usb thumb drive takes less than 10 minutes. so then i tested it on various known computers with typical raw and jpg picture files. read speeds ranged from 15 25mb s, while write speeds ranged from 4 8mb sec for big files, and below 1mb sec for small files. this is what i would call largely unusable. very disappointing. first off i got mine at wal mart but i'm considering the 64gb version as of now but the 16gb card i have is really fast i've actually transferred all i can to it from my galaxy siii because for what ever reason it reads of the card faster than it does from the phones internal 16gb of memory?!?!? i've always used snadisk stuff everything from flash drives, sd cards, and now even a ssd! they make great stuff i purchased this card for use in a microsoft surface pro tablet for that, it works great. 64gb is a nice capacity, card was cheap and it works just fine.the problem, however, was in transfer speed. it's rated at 34 up to 34 30mb sec which i guess is true.. but mine has never reached anywhere close to that. using 3 different readers the surface pro itself, a higher end desktop pc with built in microsd reader and an external usb 3.0 microsd reader.. in all, it maxed out around 10 12mb sec and on multiple smaller files it maxed out closer to about 5mb sec total . i know it's not the card readers as i have been able to reach speeds of 90mb sec with other faster cards.the card itself does work fine. for that i give it 5 stars. the price is great for the size, for that i give it 5 stars. the transfer speeds are just disappointing though.. taking 5 minutes to transfer an itunes movie file is a long time.. it'll take hours to fill the full card.. if you only load data once, it's not so bad, but if you're always adding deleting moving data, it's slow and will get annoying quickly!","['this is called 34 class 10 34 , so i ordered it, figuring it would have useable speed. i plugged it in to copy about 9gb of program installation files. i was totally dumbfounded that it took about 3 hours to copy those files onto this 34 ultra 34 34 class 10 34 sdxc card. 9gb on my super slow, super cheap plastic school kid usb thumb drive takes less than 10 minutes. so then i tested it on various known computers with typical raw and jpg picture files. read speeds ranged from 15 25mb s, while write speeds ranged from 4 8mb sec for big files, and below 1mb sec for small files. this is what i would call largely unusable. very disappointing.', ""first off i got mine at wal mart but i'm considering the 64gb version as of now but the 16gb card i have is really fast i've actually transferred all i can to it from my galaxy siii because for what ever reason it reads of the card faster than it does from the phones internal 16gb of memory?!?!? i've always used snadisk stuff everything from flash drives, sd cards, and now even a ssd! they make great stuff"", ""i purchased this card for use in a microsoft surface pro tablet for that, it works great. 64gb is a nice capacity, card was cheap and it works just fine.the problem, however, was in transfer speed. it's rated at 34 up to 34 30mb sec which i guess is true.. but mine has never reached anywhere close to that. using 3 different readers the surface pro itself, a higher end desktop pc with built in microsd reader and an external usb 3.0 microsd reader.. in all, it maxed out around 10 12mb sec and on multiple smaller files it maxed out closer to about 5mb sec total . i know it's not the card readers as i have been able to reach speeds of 90mb sec with other faster cards.the card itself does work fine. for that i give it 5 stars. the price is great for the size, for that i give it 5 stars. the transfer speeds are just disappointing though.. taking 5 minutes to transfer an itunes movie file is a long time.. it'll take hours to fill the full card.. if you only load data once, it's not so bad, but if you're always adding deleting moving data, it's slow and will get annoying quickly!""]"
15,sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality. cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well,"['sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality.', 'cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well']"
16,"nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. this was a great deal and now i have plenty of storage space for my phone.i can store my ringtones, hundreds of songs and at least 6 movies.this is also the new micro sdxc card which is designed for high speed transfer. i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.","['nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'this was a great deal and now i have plenty of storage space for my phone.i can store my ringtones, hundreds of songs and at least 6 movies.this is also the new micro sdxc card which is designed for high speed transfer.', 'i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.']"
17,"love the large storage space, great when you get a less expensivettablet and make it better than an expensive one. great storage for the price 60 1 per gb . the only draw back is that they are rather slow to write to. great price for such a super big storage. works well and so far no problem. will highly recommend for smartphones and tablets.","['love the large storage space, great when you get a less expensivettablet and make it better than an expensive one.', 'great storage for the price 60 1 per gb . the only draw back is that they are rather slow to write to.', 'great price for such a super big storage. works well and so far no problem. will highly recommend for smartphones and tablets.']"
18,this card is one of the fastest sd cards on the market. it works great for your samsung galaxy note ii. no issues with installation or device recognition. highly recommended. bought this micro sd card for my samsung galaxy note 2 and it works flawlessly. lots of space and fast! added this card to my note 2 for massive storage capacity. phone recognized the card without any issues and it's been solid since its installation. read write when plugged into a computer is blazing fast.,"['this card is one of the fastest sd cards on the market. it works great for your samsung galaxy note ii. no issues with installation or device recognition. highly recommended.', 'bought this micro sd card for my samsung galaxy note 2 and it works flawlessly. lots of space and fast!', ""added this card to my note 2 for massive storage capacity. phone recognized the card without any issues and it's been solid since its installation. read write when plugged into a computer is blazing fast.""]"
19,"i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card. works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date. this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.","[""i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card."", ""works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date."", 'this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.']"
