cluster_id,summary_keywords
375,"moto works, android phone, pictures videos, save pics, android"
261,"s4 storage, 32gb galaxy4s, 16gb microsd, 16gb samsung, storage phone"
188,"excellent storage, good storage, great storage, storage, storage really"
209,"functioning normally, problems functioning, functioning, problems product, causing problems"
361,"29 71gb, card good, 200mb settling, transfer 200mb, good partitioning"
138,"32gb card, tab sandisk, samsung tab, tablet 32, memory samsung"
172,"affordable memory, memory cheap, memory machine, memory recomend, unstoppable memory"
349,"sd card, card android, card benchmarks, cards samsung, class card"
355,"card class, card great, memory card, faster card, recommend card"
277,"memory card, storage card, memory cards, sd card, fastest storage"
237,"sd reliable, recommended sd, sd card, sd cards, card sd"
474,"phone memory, capacity android, music android, android phone, android"
258,"card s3, s3 issues, s3 formatted, galaxy s3, sandisk memory"
210,"32gb microsdhc, gb microsdhc, sd card, memory card, sandisk ultra"
371,"storage smartphone, storage, apps usefull, device fast, smartphone device"
78,"tablets games, sandisk buy, games downloading, nabi tablet, sandisk"
85,"sd adapter, sd usb, sandisk ultra, directly sandisk, sandisk"
282,"galaxy s3, galaxy iiis, s3 great, samsung galaxy, s3"
115,"galaxy tab2, tab2 plugged, samsung tab, samsung tablet, tab2"
508,"memory phone, samsung galaxy, product samsung, galaxy s4, phone recommend"
291,"contact sandisk, replacement sandisk, contacted sandisk, sandisk 726, sandisk customer"
538,"card gopro, gopro hero3, recording gopro, problems gopro, 10mb gopro"
445,"gopro cam, sandisk gopro, gopro camera, gopro hd, gopro used"
452,"recording 1080p, gopro recorded, 4k gopro, videos gopro, record video"
528,"hero3 camera, gopro hero3, hero3, gopro hero, work hero3"
35,"recognized device, use device, device use, device, phone audio"
351,"sd cards, sd card, microsd card, sd adapter, sandisk card"
476,"microsd gopro, microsdhc gopro, sd card, sd cards, microsd card"
184,"bargain amazon, best buy, best price, amazon price, wrong price"
187,"buying 64gb, buying 32gb, perfect 32gb, data 32gb, 64gb good"
275,"microsd gs3, microsd card, card sd, card sdsdq, sandisk sd"
251,"sandisk microsds, sd cards, price sandisk, microsds including, sandisk"
67,"using roku3, memory card, roku format, 32gb card, roku3 works"
391,"sandisk great, sandisk, sandisk awesome, wrong sandisk, say sandisk"
517,"s4 storage, storage device, s4 memory, s4 reads, data storage"
162,"handy 64gb, 64gb good, 64g card, 64gb, support 64g"
447,"s5 usb, s5 transfer, using s5, mounted s5, s3 samsung"
359,"card read, sd card, card stopped, card failed, longevity card"
246,"sandisk memory, memory card, card sandisk, memory cards, worried sandisk"
266,"format card, reformatted card, card formated, formated tablet, sandisk fine"
420,"sd cards, sd card, faster sd, storage cons, microsd card"
224,"microsd card, card microsd, place microsd, remove microsd, external microsd"
194,"64gb phone, media 64gb, mention 64gb, 64gb microsd, recommened 64gb"
362,"micro sd, arrived quickly, quick canon, canon g12, adapter readable"
16,"chip samsung, issues chip, gig chip, chip phone, quality chip"
521,"s3 working, samsung s3, working s3, s3 issues, problems samsung"
32,"sandisk mp3, sandisk sansa, card sandisk, sansa sandisk, devices sandisk"
123,"complaints tablet, samsung tablet, android tablet, perfectly tablet, tablet recommend"
107,"pictures tablet, 10 tablet, note 10, devices adapter, tablet"
36,"faster transfers, note 10, files faster, samsung galaxy, format transfer"
44,"microsd card, sd card, card reliable, sd samsung, sd cards"
61,"phones adapter, sd card, card adaptor, extra storage, adapter"
155,"adapter complaints, adapter bad, adapter reliable, adapter works, properly adapter"
485,"memory cam, memory card, cam cards, card sony, card video"
414,"sandisk recovery, sandisk microsd, failed sandisk, microsd card, sandisk lost"
306,"sandisk ultra, sandisk 32gb, failure sandisk, sandisk garbage, forever sandisk"
57,"s3 expand, memory samsung, expandable memory, memory htc, expand memory"
73,"sandisk ultra, card sandisk, sandisk, sd card, memory galaxy"
397,"sandisk reliable, sandisk products, prefer sandisk, sandisk brand, rating sandisk"
225,"android storage, storage samsung, sd card, card storage, memory card"
446,"transfer speed, fast transferring, transfer speeds, speed transfer, transfers quickly"
221,"adapter micro, micro sd, sd adapter, sd adapters, micro card"
293,"exfat s3, exfat android, exfat reformatted, card exfat, phone exfat"
523,"samsung note, galaxy note, note s5, works samsung, use galaxy"
346,"unreliable sandisk, sandisk problems, samsung sandisk, sandisk replacement, data sandisk"
388,"card android, write speed, experience buffering, faster write, card problem"
522,"songs phone, motorola droid, songs sd, songs bluetooth, capacity phone"
173,"memory works, memory memory, memory fine, memory kind, need memory"
467,"storage tablet, memory tablet, tablet stalling, tablet capacity, tablet buffering"
428,"card fast, fast card, faster card, card faster, speed tests"
236,"sd adapter, sd card, microsd sd, adaptor sd, memory microsd"
514,"lg optimus, lg smartphone, smartphone issues, installing phone, smartphone works"
365,"sandisk media, sandisk, things sandisk, disappointed sandisk, issue sandisk"
125,"microsdxc card, reliability sandisk, reliable card, sandisk faster, sandisk card"
222,"s3 microsd, microsd card, microsd cards, sandisk microsd, 64gb microsd"
484,"camera card, flawlessly dashcam, works dashcam, dashcam, dashcam recommend"
176,"microsdhc card, microsd fine, micro sd, s3 sandisk, working sandisk"
332,"sandisk recommend, recommend sandisk, sandisk best, sandisk great, reliable sandisk"
301,"slower card, card performs, card writing, memery cards, write speed"
256,"sd card, iphone 64gb, 7gb hd, micro sd, storage phone"
334,"memory card, works android, phone card, android, card works"
47,"venue tablet, pro tablet, sandisk, dell venue, tablet good"
505,"space smartphone, smartphone, phone overkill, smartphone works, extra space"
114,"videos tablet, tablet good, galaxy tab, new samsung, note n8000"
204,"sd card, microsd card, sd microsd, microsd, 10 microsd"
255,"s3 card, s3 sandisk, s3 worked, galaxy s3, s3 rom"
520,"s3 works, galaxy s3, smartphone samsung, samsung galaxy, worked samsung"
442,"sony rx100, rx100 using, sony as15, rx100, sony"
93,"32gb card, card galaxy, micro sd, room 32gb, sd slot"
103,"hot devices, device cards, hot sd, sd cards, heats phone"
305,"microsd card, error sandisk, returned sandisk, sd card, micro sd"
97,"tf300t tablet, asus transformer, storage speed, transformer tf300t, transformer t700"
466,"samsung tab, note 10, files samsung, galaxy tab, note tablet"
461,"htc evo, mobile htc, virgin mobile, perfect htc, htc"
405,"4gb sandisk, sd memory, sandisk microsd, sd card, mb sandisk"
121,"write speeds, card speeds, write speed, writing speed, xc card"
177,"sandisk 64gb, 64gb microsd, 64gb microsdxc, 128gb microsd, sandisk memory"
218,"memory pricing, price memory, card inexpensive, card reader, tablet decent"
239,"local store, sells card, card 200, cf card, 2gb cf"
233,"problems satisfied, works perfectly, product, satisfied, works mentioned"
59,"storage samsung, sd card, issues storage, apps sd, storage problems"
430,"slower card, card faster, fastest card, lte card, sd card"
459,"memory device, memory slots, phones tablets, android, memory cell"
335,"card unexpectedly, sd card, shows bytes, google sd, card completely"
232,"reliable card, problems card, sd card, kingston card, device problems"
475,"card gopro, microsdxc gopro, recording cards, memory card, sd card"
498,"galaxy s4i, samsung s4, galaxy s4, s4 save, s4i"
92,"memory card, recommend memory, card phone, sundisk memory, card cell"
186,"32gb just, pass 32gb, use 32gb, 32 gigs, 32gb week"
108,"sd card, microsd card, sd cards, card samsung, note sandisk"
302,"32gb microsd, 8gb microsd, 64gb microsd, new microsd, 16gb microsd"
527,"32gb card, cards 64gb, 64gb cards, hero 32gb, 32gb cardsthey"
533,"card gopro, gopro cameras, memory card, gopro write, memory cards"
42,"32gb card, memory card, card 27gb, buying 64gb, memory cards"
81,"sd card, sandisk, microsd card, favorite microsd, sandisk far"
456,"continuous hd, hd recording, hd video, shoot hd, handling hd"
398,"write speed, fast reading, read write, reading writing, fast read"
437,"card fast, card samsung, card camera, delay pictures, card phone"
319,"microsd card, storage phone, 128gb microsd, 128gb cards, memory phone"
217,"reliable microsd, microsd card, microsd cards, best microsd, micro sd"
496,"20gb music, 64gb music, 16gb quite, gigs storage, 16 gb"
370,"sd card, record 1080p, speed sd, sd cards, record hd"
131,"storage space, tablet holds, works storage, storage, tablet greatly"
360,"sandisk ultra, 256gb microsdxc, write speeds, gb microsd, sandisk sandisk"
458,"tablet storage, app storage, storage videos, storage, storage works"
539,"card gopro, gopro hero, using card, trip card, hero black"
183,"local stores, stores needed, stores, needed brand, special price"
316,"format card, galaxy s4, card worked, card works, excellent card"
105,"convenience micro, handheld scanner, easy install, scanner product, easy installation"
198,"memory card, videos phone, card phone, shooting videoit, card fixed"
30,"memory card, sd card, sd cards, card gopro, electronics card"
122,"android tablet, tablet works, use tablet, tablet, tablet fast"
462,"cloud storage, store media, storage, tablet great, storage isn"
264,"samsung s4, galaxy s4, memory card, card samsung, just s4"
463,"storage, storage new, storage space, galaxy s3, unlimited storage"
170,"memory fast, fine memory, smartphone fast, memory, memory works"
193,"64gb bargain, 64 gigs, 64gb, need 64gb, galaxy s2it"
1,"nook hd, nook canon, nook android, card nook, nook tablet"
41,"galaxy s4, phone recognized, s4 computer, music phone, itunes galaxy"
381,"sd devices, sandisk, card smartphone, card galaxy, works sd"
245,"ipod 40gb, microsd memory, 3000 microsd, sd slot, microsd"
503,"extra storage, storage space, storage available, plenty storage, storage"
369,"card fast, recording hd, fast hd, hd video, video recording"
429,"camera phone, difference 4gb, 16gb card, phone nikon, dslr photos"
134,"sandisk ultra, compared microsd, microsd cards, sandisk, sandisk cards"
267,"quality cards, pictures card, cards images, photographer rely, photographer"
471,"sandisk sandisk, sandisk quality, quality sandisk, sandisk card, sandisk"
14,"memory good, processing good, pictures memory, speed memory, memory purpose"
354,"write speeds, write speed, sdxc readers, speeds micro, micro sd"
481,"music samsung, hold music, stability, samsung galaxy, galaxy s4"
62,"sd card, videos micro, video hd, hd 1080, gb videos"
13,"memory asus, asus tablet, tablet memory, asus me302c, memory raspberry"
153,"project work, use project, work brand, excellent quality, project"
99,"tf700t tablet, tf700 tablet, asus tf700t, card tf700t, asus tf700"
100,"card galaxy, card great, galaxy s3, great samsung, s3 great"
228,"fantastic product, product described, pleased product, greatest invention, products grateful"
432,"sony hdr, action camcorder, use canon, camcorder, canon digital"
384,"writes fast, s3 reads, reads writes, s3 read, write quickly"
2,"processing speeds, fast processing, speeds saves, hd video, quality"
530,"gopro hero3, gopro3 black, new gopro3, gopro3, gopro black"
25,"packaging sd, sd card, sdhc card, sd cards, included sd"
506,"phone storage, blackberry z30, room blackberry, blackberry, storage"
488,"issues samsung, formatted phone, s4 problems, galaxy s4, formatting devices"
440,"fast giv, fast reliable, recommend fast, beast fast, fast safe"
455,"memory samsung, memory upgrade, increase memory, samsung galaxy, samsung"
169,"storage tablet, memory tablet, tablet 32, 32gb great, love 32gb"
216,"cardboard envelope, product works, product described, 34 cardboard, actual product"
58,"32gig card, samsung card, 64gig card, samsung 64gig, card samsung"
534,"card gopro, video memory, 60fps gopro, gopro video, gopro better"
159,"recording works, claims sshd, sshd, video recording, sshd items"
333,"sd card, 16gb sandisk, sandisk microsd, write speeds, microsd cards"
416,"1080p recording, record 1080p, capture 1080p, 1080p videos, 1080p video"
422,"samsung gs4, galaxy s3, galaxy s4, samsung galaxy, samsung"
140,"30 adaptor, adaptor retail, deals 34, 30 bucks, 34 daily"
51,"fast reliable, asus tf700, android tablet, reliable, tf700"
500,"storage space, large storage, storage capacity, store photos, storage"
407,"gopro dslr, running gopro, gopro, gopro wants, bought gopro"
345,"class card, class video, card video, 10 card, hd videos"
45,"micro sd, sd memory, micro memory, 8gb video, ultra 64gb"
145,"data2sd asus, microsd card, sd card, data2sd, microsd"
515,"gopro3 camera, gopro camera, gopro3, use gopro3, great gopro3"
540,"1080p gopro, formats speeds, gopro hero3, fine 1080p, 1080p"
468,"delay photograph, canon dslr, visible lag, lag effects, canon 60d"
22,"gps memory, memory gps, card gps, maps 4gb, storage garmin"
154,"data microsdhc, store data, microsdhc card, card reader, laptop card"
208,"recommending sandisk, buying sandisk, sandisk ultra, sandisk memory, sandisk"
247,"usb sd, usb slow, sd adapter, storage usb, files usb"
368,"32gb sd, 128gb sd, sd card, sd cards, review 32gb"
324,"storing photos, phone tablet, epic 4g, s4, tablet envy"
303,"16gb card, 32gb cards, memory card, 16gb, stuff 32gb"
373,"good stable, stable used, recording best, stable, camera reads"
71,"sd card, sd cards, sandisk, failure sandisk, sandisk memory"
470,"s3 memory, samsung note2, galaxy s3, memory pictures, 16 gb"
144,"sd adapter, acer tablet, android tablet, microsd sd, storage acer"
343,"cards samsung, card galaxy, issues card, galaxy s3, asus tablet"
524,"galaxy note, phone recognized, smart phone, verizon, waiting verizon"
118,"32gb microsdhc, microsd card, best microsd, microsd cards, gb microsdxc"
270,"sandisk card, sandisk 34, sandisk 32gb, samsung sd, sd card"
21,"gps unit, handheld gps, gps, stores data, gps works"
284,"format tablet, issue tablet, tablet successfully, tablet problems, format card"
205,"sandisk fast, sandisk, reliable sandisk, sandisk best, write sandisk"
29,"sandisk reliable, issues sandisk, sandisk, late sandisk, love sandisk"
104,"storage phone, storage gs3, storage, store photos, memory bought"
340,"fast recording, transfer speed, fast transfer, recording, camcorder"
215,"great super, perfect great, super, good perfect, yes"
382,"sandisk reliable, reliable sandisk, fast sandisk, sandisk, know sandisk"
330,"sandisk, sandisk future, atrix 4g, class sandisk, motorola atrix"
327,"sandisk cards, sandisk card, properly sandisk, buy sandisk, purchase sandisk"
141,"s3 64, card s3, 64gig card, using 64gig, galaxy s3"
406,"sdxc cards, speed sandisk, card sandisk, sd card, memory card"
55,"memory card, card tablet, 32gb card, tablet 32gb, sd card"
314,"sandisk, gs3 sandisk, buy sandisk, phone sandisk, fine sandisk"
356,"faster class, fast reliable, 10 class, class 10, card file"
401,"slower write, faster microsdhc, speed kingston, write speeds, card speeds"
253,"card photos, phone card, mobi card, files card, card card"
113,"data tablet, tablet pc, android tablet, asus android, tablet issues"
68,"fast storage, s4 storage, storage card, storage works, large storage"
259,"sd flash, fail microsdhc, micro sd, flash sd, sd cards"
298,"memories sandisk, sandisk card, sandisk best, sandisk memory, sandisk quality"
454,"6d camplains, canon 6d, using canon, 6d, canon"
464,"storage recommend, perfectly tablet, tablet, storage photos, storage"
412,"storage gopro, sd card, card hd, carduse gopro, card excellent"
168,"adapter cards, sd cards, cards adapter, sd card, micro card"
443,"sandisk, sandisk say, smartphone, storage space, extra storage"
76,"lots storage, storage, storage fit, larger apps, quite speedy"
308,"tablet sandisk, sandisk, drives sandisk, sandisk rely, sandisk provides"
12,"sdcard holding, sdcard phone, sdcard, sd card, micro sd"
241,"mart works, works issues, purchase wal, works perfect, wal mart"
238,"micro sd, sd card, sandisk best, sd cards, love sandisk"
157,"32gb microsd, 64gb microsdx, sd card, microsd memory, memory card"
48,"tablet dell, windows tablet, tablets memory, dell venue, capacity tablet"
74,"32gb compared, memory card, 8gb video, hours 32gb, sandisc memory"
269,"recommended sandisk, best microsd, sandisk best, microsd card, sd microsd"
10,"standard scandisk, scan disc, scandisk, scandisk write, scan disk"
490,"phone camera, smartphone, storage, new smartphone, 32gb storage"
252,"s4 problem, s4 camera, compatable s4, galaxy s4, new s4"
136,"micro sdhc, sdhc micro, microsdhc buying, microsdhc, say microsdhc"
206,"sandisk does, fast sandisk, flash memory, sandisk, sandisk great"
336,"nokia808 disk, sandisk card, sandisk defective, defective card, error card"
207,"complaints, job complaints, does job, complaints far, thing complaints"
425,"card corrupted, card unexpectedly, card sd, sd card, format card"
472,"fast amazon, content performance, fast use, storage platform, performance"
453,"transfer speed, transfer speeds, fast transfer, speed good, speeds"
148,"64gb tablet, supports 32gb, buy 64gb, getting 64gb, 64gb new"
288,"sandisk ultra, sandisk, sandisk brand, product sandisk, right sandisk"
383,"sandisk quality, sandisk good, love sandisk, sandisk, great sandisk"
395,"frustrated sandisk, card sandisk, sandisk card, sandisk ultra, sandisk microsdhc"
220,"memory sandisk, sandisk memory, memory phone, memory card, microsd cards"
226,"microsd cards, sd card, confused microsd, sandisk ultra, microsd"
331,"sandisk fail, sandisk products, sandisk quality, sandisk flash, buy sandisk"
374,"storage camera, camera gopro, camera note, automatically recognized, camera automatically"
243,"price card, card cheap, storage card, card definitely, satisfied card"
297,"camera sandisk, sandisk memory, memory cards, sandisk preferred, sandisk card"
52,"microsd card, micro sd, sd card, use microsd, microsd"
325,"review sandisk, sandisk card, sandisk, problems sandisk, sandisk products"
328,"sandisk cards, microsd card, cards samsung, sd card, sandisk"
376,"pictures phone, pictures phones, phones pictures, transfer photos, samsung 4s"
307,"sd card, card samsung, memory phone, gb card, trouble recording"
320,"sandisk reliable, sandisk, devices sandisk, needs sandisk, memory card"
213,"heard complaints, complaints, absolutely issues, issues problems, complaints assume"
392,"microsd card, sd card, 9mb card, memory cards, memory card"
98,"tablet 32gb, capacity android, android tablet, tablet format, 32gb specification"
300,"64gb card, 128gb, 128gb model, r8 2gb, 128 122gb"
166,"quality phone, cost good, price good, phone great, smartphone pleased"
438,"card fast, camera card, speed card, speeds card, memory card"
417,"mini cards, cards phone, small cards, cards, bought cards"
493,"use gopro, gopro hero, video chip, hd record, gopro"
418,"cards gopro, micro cards, gopro extremely, gopro great, gopro good"
271,"sdcard ejection, s4 card, experienced sandisk, card sandisk, unmounted s4"
404,"sandisk warranty, sandisk great, sandisk, annoying sandisk, sandisk product"
389,"memory card, memory cards, micro memory, memory capacity, thousands memory"
82,"card reliable, memory card, star rating, star ratings, ratings good"
460,"better storage, 59gb great, memory good, memory 59gb, galaxy s4"
15,"memory card, memory cards, camera memory, storage cards, card camera"
6,"128gb minidrive, nifty minidrive, minidrive great, ssd macbook, mac ssd"
133,"sandisk great, sandisk, buying sandisk, disk ultra, sd card"
248,"memory card, memory phone, ipod music, microsd card, storage phone"
444,"usb reader, reliable easy, cameras permanent, reliable, storage"
510,"gopro free, gopro, bought gopro, quality product, quality"
112,"memory samsung, san disk, sd card, memory card, disk memory"
465,"adapter dslr, dslr camera, data card, file pictures, dslr"
526,"storage iphone, store music, 32g music, 96gb storage, mp3 phone"
529,"gopro hero3, gopro hero, gopro, problems gopro, gopro runs"
268,"64gb cards, camera card, camera iphone, gb card, write card"
315,"32gb sandisk, sandisk 16gb, sd card, sandisk ultra, memory card"
338,"sandisk ultra, sandisk transfer, card speeds, sandisk memory, memory card"
449,"speed tests, speed test, test device, video speed, tablet tested"
372,"free app, loading easy, free apps, load free, easy load"
110,"card reader, sd card, sd cards, note 10, card readers"
66,"fastest microsdhc, sdhc fast, fastest sd, microsdhc, sd card"
234,"works perfectly, advertised works, exactly advertised, product works, works intended"
396,"sandisk, say sandisk, sandisk know, sandisk years, retail packaging"
516,"s4 works, galaxy s4, gopro works, great samsung, samsung galaxy"
0,"nook memory, extend nook, nook hd, nook tablet, slot nook"
179,"price storage, storage great, storage reasonable, washing machine, storage speed"
451,"speed sd, difference speed, detailed speed, card fast, speed internal"
435,"speeds tablet, transfer speeds, transfers fast, speed transfer, file transfer"
532,"gopro hero3, cards gopro, gopro discontinued, hero3 camera, sandisk gopro"
318,"faster microsd, class 32gb, speed class, sd card, cards class"
75,"problems microsd, microsd cards, microsd works, phone microsd, microsd"
411,"record 1080p, 1080p video, using 1080, use 1080p, 1080p"
203,"reviews, working fine, working great, good performance, negative reviews"
214,"working good, work good, working, work, works great"
89,"card 808, 8217 reliable, card great, files card, best card"
326,"issues sandisk, sandisk adapter, sandisk currently, use sandisk, sandisk"
7,"mio samsung, samsung galaxy, galaxy s2, galaxy tab, samsung"
223,"fastest microsd, microsd cards, s3 card, sd card, sd cards"
344,"microsdxc cards, sdxc cards, microsd cards, support microsdxc, microsdhc cards"
367,"write speeds, faster usb, speeds 16mb, 17mbswith exfat, write speed"
124,"sandisk delivered, sandisk sd, sandisk, expected sandisk, bought sandisk"
178,"64gb capacity, maximum 32gb, love 64gb, max 32gb, 32gb 64"
149,"32g card, memory cards, card fat32, gb card, 2g 32g"
337,"sandisk good, sandisk use, sandisk best, sandisk great, use sandisk"
486,"putting movies, extra storage, 900mb gb, storage, gb issues"
511,"works samsung, samsung tablet, samsung galaxy, asus transformer, s3 samsung"
60,"recommend 64gb, memory card, sd card, microsd card, laptop 80gb"
329,"pictures card, memory card, samsung gs3, cards phone, galaxy s5"
229,"microsd serves, microsd, micro sd, microsdhc, spot microsdhc"
161,"surface pro, cheaper wireless, pro samsung, samsung, wireless"
129,"storage device, format use, memory card, format, micro memory"
132,"speeds great, good speeds, speed reliability, speed price, speeds"
366,"reliable sandisk, 32gb sandisk, sandisk micro, sandisk card, sandisk"
518,"store music, space samsung, storage phone, storage, space apps"
390,"galaxy player, galaxy note, used adapter, fine samsung, samsung galaxy"
289,"camera sandisk, staying sandisk, sandisk flawless, sandisk rma, sandisk"
31,"mp3 player, mp3 players, mp3 files, use sansa, sansa clipp"
504,"chip gopro, memory chip, gopro hero, chip need, hero camera"
56,"blackberry jukebox, using blackberry, blackberry z10, use blackberry, blackberry"
494,"samsung s5, galaxy s5, s5 works, s5 write, new s5"
17,"storage tablet, files card, storage microsoft, folders card, card files"
195,"fast microsd, microsd card, microsd, sd card, micro sd"
91,"memory card, memory cards, issues card, phone memory, gb card"
189,"storage space, large storage, extra storage, storage, space good"
50,"nexus speed, smartphone speed, speeds reliable, nexus, 4g android"
501,"gopro recommended, gopro use, gopro great, gopro laptop, data gopro"
254,"unmount software, read format, memory cards, phone read, format plenty"
250,"sandisk card, sandisk support, issue sandisk, sandisk chips, using sandisk"
280,"sandisk excellent, sandisk ultra, sdhc cards, sandisk, rated microsdhc"
352,"thia card, micro card, card works, phone card, problems card"
137,"fastest microsd, sd cards, sd card, 16gb microsdhc, write speeds"
433,"gb camera, mega pixelcamera, hs camera, digital camera, gb memory"
257,"galaxy s3, format card, htc inspire, s3 phone, laptop card"
84,"proble disk, sandisk, phone proble, disk, disk works"
174,"sandisk ultra, microsd cards, ultra sandisk, fastest microsd, microsd card"
296,"limitation microsd, 99 64gb, 64gb micro, files card, microsd"
106,"sandisk 64gb, storage microsd, sandisk, microsd, micro sd"
286,"sd card, sdcard, card faster, card galaxy, sdcard brought"
90,"memory card, gb card, card videos, gb cards, 128 gb"
201,"sd card, card samsung, s4 issues, memory cards, 32gb good"
431,"speed card, music playback, card music, speed environment, music expansion"
23,"sd card, transfers data, phones memory, good sd, data fast"
128,"sandisk cards, sandisk ultras, sandisk, cards cameras, luck sandisk"
441,"phone tablet, perfect device, devices love, space downside, plenty space"
262,"sandisk 32gb, sd card, micro sd, 32gb micro, sd works"
408,"ski helmet, helmet camera, helmet cam, helmet using, bike helmet"
199,"card overheating, card galaxy, sd card, card great, recommend card"
27,"new 32gb, 16gb sdcard, sdcard new, phone 16gb, 32gb worked"
18,"memory card, card tablet, tablet memory, card suitable, music memory"
200,"card unexpectedly, kingston card, lost card, card suddenly, sd card"
3,"memory buy, best memory, probe camera, memory recommend, recording camera"
185,"32gb micro, 32gb, 32 gb, 32gb fits, believe 32gb"
192,"memory cards, adapter memory, sd psp, cards psp, microsd cards"
350,"micro sdxc, sandisk quality, 32gb phantom, 64gb micro, sdxc phone"
96,"sandisk ultra, sandisk 32gb, 32gb sandisk, using sandisk, sandisk microsdhc"
299,"storage phone, sd card, phone microsd, 8gb did, microsd card"
323,"storage samsung, storage space, storage, sd card, card smartphone"
287,"sd card, sd cards, use sandisk, reliable microsdxc, micro sd"
380,"s3load music, microsd card, galaxy s3load, memory smartphone, memory card"
79,"sandisk microsdhc, dslr cards, card sd, micro card, cards reliable"
507,"gopro sandisk, memory card, sd card, recording 1080p, card video"
231,"issues card, issues cards, devices issues, card works, formatted cards"
181,"memory tablet, memory device, memory expandable, expandable memory, android tablets"
20,"flash drive, thumbdrive dongle, usb thumbdrive, usb flash, usb"
165,"gb tablet, 64gb scandisk, 64gb item, amazing 64gb, samsung tab3"
339,"camera writes, sd card, write speed, photos sd, writes card"
40,"memory card, memory sandisk, phone memory, sandisk ultra, gb microsdhc"
202,"sandisk recommended, performance sandisk, satisfied sandisk, sandisk, sandisk say"
482,"s3 smartphone, s3 android, galaxy s3, using s3, s3 works"
426,"mac card, card slow, card fast, card 32gb, 64gb card"
38,"128gb chips, capacity card, 8gb card, forward 256gb, pictures chip"
160,"micro sdhc, micro sd, sdhc good, quality sd, 16gb micro"
54,"buying 64gb, 64gb card, 32gb cards, 32gb price, buying 32gb"
310,"128gb microsd, gb microsd, sd card, microsd card, microsd"
479,"card sony, card use, using card, camera camera, camera required"
94,"microsd card, card sdxc, note 10, microsd, sdhc card"
473,"pretty fast, product fast, fast product, fast material, slow time"
281,"sd cards, sandisk price, sd card, sandisk, sd best"
72,"smoothly android, android image, android, provided android, phone pc"
175,"sandisk ultra, better sandisk, card sandisk, sandisk cards, sandisk technical"
378,"card nokia, lumia 810, lumia 820, card phone, lumia 822"
285,"buy sandisk, sandisk sd, sandisk cards, sandisk, sandisk lifetime"
273,"storage sandisk, sandisk best, sandisk great, 32gb great, oppinion 32gb"
235,"sd card, sd device, card sd, computer sd, devices sd"
509,"storage music, hold music, mp3 player, music mp3, music images"
309,"micro sd, computer sd, compatible sd, sd card, fast data"
