cluster_id,summary_keywords
536,"sandisk good, sandisk recommend, phone sandisk, sandisk best, sandisk quality"
161,"pictures phones, media smartphone, phones pictures, smartphone, phones"
319,"memory card, card fast, storing movies, transfer movies, computer card"
516,"card s3, sd card, s3 recognize, galaxy s3, mp3s card"
312,"16gb microsd, photos 16gb, microsd suffice, gb microsdxc, s4 camera"
275,"storage reasonable, reliable storage, excellent storage, good storage, storage fast"
146,"memory cards, sd card, faster class, class 32gb, cards class"
450,"reviews does, reviews, buy comment, write reviews, does designed"
74,"16gb samsung, memory samsung, samsung tab, sandisk memory, memory card"
139,"storage, storage great, capacity storage, storage writes, high capacity"
166,"sd card, android sd, sd cards, micro sd, microsd usb"
323,"card quality, card good, card great, memory card, issues card"
31,"card benchmarks, benchmark card, card s3, card significantly, class card"
228,"card class, card great, faster card, best card, card fast"
167,"64gb microsd, microsd card, microsd memory, memory microsd, 16gb microsd"
511,"review sandisk, sandisk card, sandisk promptly, sandisk, sandisk acknowledged"
28,"phone camera, speeds camera, camera devices, class 10, cell phone"
54,"sd card, memory card, adaptor macbook, micro card, gb micro"
318,"s3 memory, storage samsung, memory card, memory phone, storage memory"
179,"phone memory, smartphone, tablet smartphone, gb phone, devices great"
163,"sandisk ultra, sandisk microsd, exfat windows, exfat format, sandisk basic"
491,"adapter sandisk, 32gb microsdhc, memory card, gb microsdhc, sandisk ultra"
251,"storage smartphone, storage mobile, storage good, storage platform, decent storage"
143,"use 32gb, 32gb, 32gb know, games downloading, gb plenty"
260,"galaxy iiis, 64gb sandisk, sandisk 128gb, card samsung, ultra 64gb"
467,"tablet fast, samsung tablet, tablet issues, tablet excellent, android tablet"
533,"contact sandisk, replacement sandisk, contacted sandisk, memory card, sandisk replaced"
283,"android phone, samsung tablet, samsung, l9 android, old android"
477,"sandisk ultra, sandisk, perfect sandisk, sd xc, sandisk thank"
316,"gopro hero3, videos gopro, recording time, records hd, hd videos"
308,"phone cameras, portable storage, storage device, cameras, smart phone"
135,"smartphone, smart phone, lag recording, camera slow, record video"
352,"micro sd, sd card, card samsung, memory samsung, great micro"
268,"card gopro, cards gopro, gopro hero3, gopro 32gb, carduse gopro"
349,"sandisk fail, sd card, 32gb sandisk, sandisk ultra, sd cards"
140,"card gopro, gopro hero3, micro card, micro cards, gopros problems"
508,"experiences sandisk, sandisk use, sandisk, use sandisk, sandisk ultra"
389,"storage phone, wait 64gb, 64gb version, 64gb, phone tablet"
344,"old sandisk, sandisk sd, microsd card, genuine sandisk, sandisk just"
348,"faster cheap, price storage, storage speed, price fast, best price"
238,"sd card, external sd, galaxy s3, sd micro, micro sd"
522,"sandisk replacement, card galaxy, contact sandisk, reformat card, sandisk"
373,"lumix camera, samsung camera, tsx300 camera, videos camera, camera complaints"
353,"samsung galaxy, tablet galaxy, samsung, product samsung, galaxy 10"
393,"sandisk good, sandisk microsds, sandisk microsd, better sandisk, buy sandisk"
80,"galaxy s5, sdcard, memory samsung, files microsd, sandisk 32gb"
101,"storage dslr, memory card, ssd laptop, 32gb microsdhc, laptop 80gb"
64,"lamp server, use s2, run lamp, server price, s2 works"
377,"sandisk gopro, gopro cam, sandisk quality, quality sandisk, gopro use"
58,"memory htc, tablet adapter, usb adapter, adapter great, galaxy s4"
95,"fastest microsd, sd card, microsd cards, micro sd, sd cards"
225,"note 32gb, 32gb phone, samsung s4, galaxy s4, 64gb sd"
428,"reliable, far reliable, reliable sure, words, want words"
505,"tablet card, samsung card, card damaged, card samsung, reformatted card"
241,"problems card, card bad, card desktop, new card, new tablet"
69,"tablets 64gb, sandisk app, phone sandisk, android tablets, smartphone tablet"
475,"microsd card, card microsd, place microsd, remove microsd, large microsd"
21,"64gb delivered, 64gb, 64 gb, memory note, getting 64"
434,"phone tablet, performance reliable, music videos, phones tablets, cellphones tablets"
407,"memory card, fastest storage, fast memory, recommend memory, card tablet"
350,"canon 6d, canon camcorder, canon g12, canon camera, adapter great"
249,"faster card, 32g card, card fastest, faster cards, card newer"
340,"memory smartphone, internal memory, smartphone works, smartphone, memory"
1,"gig chip, gig chips, gb chip, sandisk chips, chip samsung"
468,"issues samsung, samsung tab3, samsung note2, galaxy tab2, problems samsung"
16,"sandisk sansa, sandisk mp3, card sandisk, sansa sandisk, sandisk"
254,"perfectly tablet, asus tablet, tablet 32, onda tablet, tablet recommend"
57,"pictures tablet, note 10, tablet, converter tablet, sd converter"
56,"microsd cards, sandisk microsd, 16gb sandisk, microsd, faster transfers"
294,"micro sd, sd card, card camera, 16g storage, card samsung"
242,"sd card, price 32gb, sd cards, 32gb sd, card delivered"
338,"sd adapter, sd case, adapter typical, case sd, properly adapter"
530,"sandisk recovery, sandisk microsd, microsd card, card sd, card corrupted"
512,"sandisk ultra, sandisk 32gb, sandisk lifetime, contact sandisk, issue sandisk"
77,"static resistant, usb, usb movies, using usb, tested static"
284,"tablet storage, buying tablet, tablet, tablets planning, using tablets"
472,"sandisk ultra, sandisk, card sandisk, sandisk foremost, purchase sandisk"
529,"sandisk consistently, sandisk media, issue sandisk, sandisk, opinion sandisk"
537,"sandisk brand, trusted sandisk, sandisk, buy sandisk, sandisk products"
81,"android storage, storage phone, sd card, external storage, upgrade storage"
114,"speeds tablet, tablet transfers, transfer speed, transfer speeds, transfers fast"
232,"fast sd, faster sd, speed sd, sd card, sd cards"
398,"64gb microsd, sd card, micro sd, cards sd, microsd"
12,"exfat android, fat32 card, card fat32, card recognized, s3 recognized"
474,"sd cards, playlists dissapeared, sd card, card randomly, random unmounts"
517,"sandisk memory, sandisk great, sandisk ultra, memory card, gb sandisk"
223,"card laptop, card phone, cloud storage, phone card, personal cloud"
90,"transfer speed, speed transfer, 32gb music, sd card, transfer google"
61,"cards 32gb, 32gb cards, card samsung, 32gb card, sd card"
66,"card performance, 10mb card, speeds storage, write speeds, sdxc cards"
87,"storage mp3, store music, transfer music, phones mp3, music mp3"
39,"memory buying, affordable memory, memory devices, memory good, item memory"
170,"fast card, faster card, memory card, 16gb card, write speed"
443,"snappy phone, phone product, mobile phone, android phone, slow phone"
497,"sandisk, sandisk product, sandisk die, sandisk helpful, service sandisk"
183,"flawlessly dashcam, card camera, dashcam recommend, dashcam, card using"
479,"card galaxy, memory card, cards fail, plastic card, card case"
134,"approximately 119gb, 64gb totally, 60gb sooo, 119gb use, 119gb"
32,"card speeds, slower card, format card, card blackberry, speed z10"
278,"sd card, using gopro, gopro complaints, great sd, gopro"
248,"64gb card, 32gb card, recommend 64gb, card 64g, amazing 64gb"
154,"sd card, fast sd, cards sd, microsd cards, faster sd"
84,"recording devices, tablet cameras, capacity tablet, camera recorder, capacity video"
293,"surface tablet, surface storage, 32 tablet, microsoft surface, tablet expanded"
401,"dell venue, venue pro, works android, card works, perfect dell"
453,"phone storage, storage android, extra storage, storage space, storage"
210,"storage videos, videos tablet, galaxy s3, s3 smartphone, samsung galaxy"
368,"pictures memory, memory card, videos photos, phone videos, folders samsung"
361,"s3 memory, galaxy s3, formatted samsung, recognized phone, s3 perfectly"
172,"sony rx100, microsd card, rx100 using, micro sd, gopro hero3"
480,"microsd card, card corrupt, sd card, defective card, card error"
92,"dell venue, venue pro, great dell, using dell, dell"
307,"card 100, note 10, card directly, inserted card, card good"
397,"sd card, sd cards, sandisk memory, 64gb sandisk, sandisk micro"
343,"sd card, sd cards, micro sd, speed card, sd fastese"
123,"files galaxy, storage, files samsung, galaxy s3, mass storage"
433,"s4 formating, phone recognized, htc evo, mobile htc, galaxy s3"
345,"sandisk good, sandisk micro, quality sandisk, sandisk sd, sandisk best"
53,"tablet adapter, galaxy tablet, devices adapter, adapter good, desktop adapter"
209,"32gb microsd, microsd benchmarked, gb microsd, fast microsd, microsd memory"
91,"sd memory, sd card, standard sd, disk good, sd"
471,"problems sandisk, sandisk issue, sandisk advise, format card, sandisk micro"
68,"card reader, card 2gb, 2gb card, card fast, card nokia"
296,"note 10, tablet recommend, tablet, 10 tablet, galaxy note"
127,"cards samsung, cards devices, device cards, memory cards, files card"
20,"64gb mircosd, price 64gb, card device, 64gb mirosd, mircosd card"
309,"storage phablet, phablet, 32gb capacity, storage, memory capacity"
104,"best buy, amazon works, bargain amazon, priced issues, amazon best"
329,"s3 works, using s3, camera devices, xacti camera, camera adapter"
231,"s4 sd, s3 recognized, galaxy s3, galaxy s4, sd card"
226,"slower card, card reliable, faster card, 16gb card, speed card"
369,"memory pictures, use memory, memory slots, memories verizon, tablets photos"
464,"shows bytes, keeps dismounting, transcend works, bytes, bytes pc"
165,"card gopro, sandisk recording, recording cards, gopro works, recording"
191,"sd card, video camera, camera xp, card adapter, card fat32"
403,"memory card, sd card, sandisk, card adapter, sundisk memory"
274,"gigs difference, 32 gigs, 512 megs, gigs, file space"
315,"gopro size, gopro hero, gopro hero3, perfect gopro, gopro"
272,"adapter great, tested adapter, adapter connecting, adapter work, adapter nice"
239,"card gopro, gopro camera, gopro speed, recommended card, gopro cameras"
93,"sd card, computer sd, sd device, sd adapter, memory portable"
185,"flash drive, sd card, micro sd, sd adapter, file sd"
523,"sandisk reliable, memory reliable, sandisk great, sandisk, luck sandisk"
205,"recording hd, continuous hd, hd video, video recording, video copying"
136,"fast writes, write speed, writing speed, fast writing, fast reading"
108,"storage phone, 64gb card, card delays, 12gb music, stored card"
217,"microsd card, sd adapters, micro sd, sd card, microsd"
518,"sandisk warranty, s3 failed, samsung warranty, galaxy s3, s3 phone"
208,"pictures card, cards phone, movies phone, galaxy s5, storing pictures"
406,"sandisk affordable, sandisk 32gb, sandisk great, card sandisk, sandisk"
424,"16gb quite, 16 gb, 32gb samsung, 16gb, supposed 16gb"
280,"sd card, card great, sd, service great, said sd"
415,"quality memory, memory card, issues card, issues memory, memory good"
100,"sandisk ultra, using sandisk, samsung sd, sandisk, 256gb microsdxc"
334,"tablet storage, storage mobile, storage apps, app storage, storage videos"
432,"capacity packaging, packaging item, packaging fair, packaging, good packaging"
383,"storage photos, storage pictures, card smartphone, storage, storage space"
121,"fast card, disk cards, transfer speed, cheaper cards, pretty speedy"
244,"tablet photos, sony tablet, use tablet, shot tablet, tablet works"
144,"sd card, sdcard, card memory, memory card, storage music"
45,"flash drive, thumb drive, minidrive, drive works, usb reader"
422,"storage phone, unlimited storage, storage works, storage great, extra storage"
60,"samsung 64gb, 32gb micro, sandisk 64gb, card 64gb, 32gb supported"
482,"sandisk great, sandisk safe, buy sandisk, sandisk just, sandisk"
22,"hard drive, drive used, drive asus, old dell, asus t100"
37,"cards exfat, exfat successful, exfat, guess exfat, exfat fat"
354,"sd samsung, sd card, 32gb sd, memory samsung, galaxy s3"
532,"sandisk quality, sdcard, sandisk cards, sandisk faulty, sandisk good"
41,"galaxy s4, s4 computer, phone recognized, music transferred, issues phone"
131,"card memory, memory card, storage card, phone 60gb, gig card"
460,"failure sandisk, defective cards, cards defective, sandisk 64gb, sandisk memory"
292,"storage surface, surface pro, storage useful, storage ms, storage capabilities"
7,"phone exfat, exfat, ipod 40gb, exfat format, formatted 59gb"
382,"sd devices, works sd, card files, devices, use card"
540,"sandisk reliable, data sandisk, sandisk, fast sandisk, sandisk continues"
534,"experienced sandisk, flawlessly sandisk, sandisk replacement, experience sandisk, sandisk 726"
416,"microsdxc samsung, pro microsdxc, micro sd, sandisk, use sandisk"
256,"galaxy s4i, s4i recomended, galaxy s4, samsung card, s4i"
521,"s3 sandisk, galaxy s3, sandisk micro, works s3, complaint sandisk"
531,"sandisk decent, quality sandisk, sandisk, files corrupted, sandisk rma"
137,"faster class, saves pictures, mobile saves, phone sd, sd adapter"
339,"lags, memory sits, memory use, memory, appear lags"
89,"write speed, performance issues, sd card, longer transfer, performance"
378,"memory card, smartphone memory, memory cards, card phone, memory"
133,"card sandisk, performance sandisk, sandisk card, sandisk best, using sandisk"
9,"supports exfat, fat32 works, fat32 performance, formatted exfat, exfat"
102,"sd card, micro sd, microsd, fast problems, microsd does"
245,"microsd samsung, 32gb microsd, microsd card, fast microsd, microsd faster"
110,"data transfer, fast data, file transfers, access speeds, transfers computers"
5,"video storage, sd card, microsd, hd videos, doesn microsd"
96,"memory card, memory cards, fastest memory, fast 32gb, slow tablet"
305,"card galaxy, perfect card, issues card, card, galaxy s3"
463,"asus tf101, sons laptop, laptop, enjoying asus, asus"
493,"sandisk, helpful sandisk, sandisk delivers, usual sandisk, sandisk makes"
273,"34 encrypt, encrypt storage, encrypt phone, device storage, galaxy s4"
295,"storage faster, storage tablet, storage fast, writes fast, s3 reads"
276,"uhs device, device wait, try uhs, device, advertised issues"
18,"tablet memory, memory asus, memory android, fast memory, asus tablet"
97,"old microsd, recommend sandisk, micro sd, microsd, sandisk"
447,"issues sandisk, sandisk produce, sandisk replaced, sandisk products, purchased sandisk"
446,"photos plenty, save pictures, pictures download, backup photos, snap photos"
364,"memory card, memory phone, increase memory, memory, say memory"
67,"8gb died, old 8gb, 8gb, 64 gb, usb drive"
13,"exfat s3, exfat32 works, formatted exfat32, exfat32 instead, reformatted exfat32"
122,"galaxy devices, samsung galaxy, samsung, galaxy s3, storage music"
26,"surface pro, microsoft surface, surface rt, ms surface, surface computers"
325,"gopro hero3, gopro3 black, new gopro3, gopro3, gopro silver"
385,"fast reliable, s4 memory, samsung s5, s4 pros, s3 highly"
380,"sd card, sd storage, sd cards, sd size, size sd"
342,"memory samsung, memory upgrade, note 96gb, great samsung, increase memory"
15,"camera san, san disk, disk best, buy san, micro sd"
515,"samsung 64gig, card samsung, 64gig card, 32gig card, samsung sd"
252,"copy tablet, hd tablet, nook hd, phone tablet, addition tablet"
288,"tablet samsung, tablet device, storage pictures, storage, tablet"
366,"dash camera, camera expecting, camera using, video recording, photos camera"
336,"hd recording, camera records, record hd, video recorder, video camera"
199,"gopro memory, video battery, memory card, gopro hero, battery lasts"
384,"samsung galaxy, using samsung, samsung, galaxy s5, phone samsung"
3,"reader device, sd card, store device, placed reader, store sd"
267,"experiences sandisk, speed card, gopro hero, write speed, complained sandisk"
224,"sd adapter, storage tablet, tablet usb, sd card, samsung tablet"
302,"gopro camera, recommended gopro, use gopro, gopro, fine gopro"
362,"video transfer, video camera, camcorder video, roam camera, camcorder"
2,"memory garmin, storage garmin, gps memory, card garmin, memory gps"
94,"benchmarks device, benchmarks, fast ssd, formal benchmarks, performance boost"
198,"card phone, tablet envy, phone tablet, tablet, card helps"
105,"quality card, fast videos, video recorder, canon 500d, recorder canon"
298,"memory card, quality memory, 32g memory, sd adapter, sandisk"
155,"sdhc cameras, reliable sdhc, use sdhc, sdhc fast, older sdhc"
200,"galaxy storage, sd card, storage phone, microsd card, phone microsd"
169,"faster microsd, microsd card, microsd cards, microsd sd, sd card"
216,"acer tablet, storage acer, sd card, micro sd, tablet recommend"
281,"sd card, card sd, recommend sd, recomend sd, inexpensive sd"
148,"32gb microsdhc, microsdhc memory, microsdxc memory, microsd cards, gb microsdxc"
145,"gps unit, data stores, phone laptop, samsung galaxy, gb phone"
481,"format tablet, format card, formated card, card format, card corrupted"
301,"micro sd, reliable micro, sd fast, sd card, sd using"
392,"tablet 40gb, storage galaxy, 8gb storage, 16gb note, xperia tablet"
253,"sdcards nextbook, sd card, samsung hmx, sdcards, buying sdcards"
360,"card galaxy, card faster, card fast, card write, write speeds"
211,"fits camera, camera perfectly, resolution, recording camera, highest resolution"
257,"external sd, sd card, nook hd, card nook, nook os"
43,"usb microsd, microsd card, usb reader, sd card, microsd chip"
419,"does work, does works, working great, yes works, work does"
499,"sandisk reliable, sandisk ultra, cards sandisk, experiences sandisk, fine sandisk"
265,"sandisk ultra, transfer speed, write speeds, gb microsd, flash storage"
48,"card cameras, gb microsdhc, faster cameras, transcend sandisk, cameras transcend"
201,"mobi card, phone card, card responsive, card photos, roam camera"
250,"2014 table, storage, table, lot storage, table bad"
356,"issues 27gb, shows 27gb, 32gb data, oddly 27gb, 27gb worked"
51,"storage cons, sd card, device sd, storage, memory card"
152,"memory cards, cards cameras, issues cards, cards canon, cameras cards"
409,"specification speed, speed, speed great, fast works, fast"
106,"surface rt, worst tablet, tablet problems, card surface, tablet"
261,"tablet sandisk, sandisk 32, memory samsung, tab sandisk, memory card"
24,"64gb card, micro card, 8gb camera, memory cards, recognized card"
337,"issues card, card phone, write speeds, android incredibly, card price"
466,"samsung gs4, gs4 working, nook android, samsung, fast reliable"
75,"32gb work, supports 32gb, 32gb, larger 32gb, 32 gb"
112,"storage fast, slower memory, memory transfer, transfer speed, transfer speeds"
485,"microsd card, product microsd, card amazon, 32gb card, 34 parcelpool"
194,"memory samsung, card storage, 1080p recording, capacity card, galaxy 10"
461,"fast sandisk, sandisk, s5 transfer, new s5, s4 new"
469,"samsung galaxy, samsung, galaxy note, use galaxy, note recognized"
246,"best microsd, fastest microsd, reliable microsd, microsd fast, faster microsd"
457,"sd card, sd cards, card gopro, card pro, sd micro"
71,"scan disc, scan disk, price 32gb, scan, scan dic"
458,"smartphone, store pictures, photos movies, slipped smartphone, space downloaded"
535,"sandisk reputable, sandisk, microsoft surface, sandisk quality, familiar sandisk"
317,"memory card, galaxy s5, storage samsung, samsung galaxy, galaxy note"
513,"fast sandisk, sandisk memory, flash memory, sandisk great, sandisk"
528,"sandisk, memory card, eternal sandisk, sandisk far, sandisk makes"
187,"gopro hero3, 60fps gopro, gopro hero, gopro, cause gopro"
478,"defective card, problem sandisk, sd card, formatted card, card deleted"
399,"card sony, memory card, best memory, performance memory, action cam"
408,"memory card, memory smartphone, devices reliable, recommend memory, card brand"
162,"cards 10mb, card 15mb, card sd, sd cards, sized sdcard"
404,"sandisk 64gb, memory card, 32gb sandisk, sandisk memory, tablet memory"
156,"memory card, sd card, card android, card memory, card motorola"
290,"storage camera, automatically recognized, microsoft surface, surface rt, camera automatically"
240,"card good, card great, card fast, card faster, cards great"
271,"card samsung, card authentic, ultra hot, hot devices, card different"
376,"32gb asus, tablet sd, sd card, 128gb storage, 32 gb"
189,"memory gopro, gopro cameras, gopro recommends, running gopro, thinking gopro"
483,"surface files, sandisk 32gb, surface pro, upgrade surface, folder card"
109,"memory phone, card android, card phone, windows phone, card samsung"
158,"microsd cards, sd cards, cards microsd, memory cards, card microsd"
375,"phone tablet, smartphone, smartphone issues, recommend phone, smart phone"
193,"sd card, sd cards, card gopro, micro sd, purchase sd"
357,"sandisk reliable, sandisk 32gb, 32gb sandisk, issues sandisk, debating sandisk"
431,"large storage, storage, 22 gigs, 128gb, 32 gb"
99,"32gb perfect, recommend 32gb, recording video, 32gb, galaxy s4"
388,"quality phone, price good, good quality, price great, quality"
386,"card samsung, videos smartphone, videos card, stream card, card stream"
196,"gopro hero, allowed gopros, gopro, gopros knowledge, gopros"
259,"memory card, card issues, data card, camera storage, card"
299,"64gb tablet, love 64gb, 64gb capacity, getting 64gb, 64gb"
289,"pro works, fine pro, pro haven, used pro, pro bought"
10,"s4 returned, galaxy s4, galaxy s2, s2 failed, s4"
504,"sandisk great, sandisk, sandiski sd, sd fail, sandiski"
514,"memory sandisk, sandisk reliable, sandisk thinking, buy sandisk, fast sandisk"
418,"good camera, camera hoping, good performance, camera, stable reasonably"
442,"installed tablet, tablet incident, tablet, worked tablet, tablet moment"
40,"sd card, memory card, microsd, data storage, recorder memory"
221,"card gopro, gopro hero3, memory card, video gopro, gopro camera"
206,"price memory, memory cheap, storage, storage prices, deal storage"
247,"storage gopro, sd card, sandisk replaced, gopro hero, gopro good"
59,"galaxy s2it, galaxy s4, 128gb comes, 64gb new, s4 works"
46,"nifty minidrive, 128gb minidrive, minidrive great, minidrive use, nifty drive"
335,"32g music, storage capacity, plenty storage, storage, galaxy s5"
207,"picture storage, compatible storage, storage augmentation, maximize storage, storage"
520,"sandisk memory, issue sandisk, cards reliable, sandisk, wrong sandisk"
490,"sandisk reliable, faster sandisk, sandisk best, card sandisk, sandisk cards"
126,"64gb cards, gig cards, storage needs, size storage, storage"
322,"card fast, errors speed, card performed, card, write errors"
63,"speed storage, card 32gb, 32gb class4, utilizing 32gb, 32gb cards"
50,"128gb ssd, memory ssd, ssd tablet, pro 128gb, gb ssd"
327,"linux card, ubuntu card, linux ubuntu, linux, netflix installed"
142,"storing videos, tablet, rt tablet, tablet works, microsoft surface"
233,"memory motorola, galaxy note, galaxy s4, phone purchased, store music"
150,"write speeds, write speed, fast writes, speeds hd, usb3 reader"
42,"slow transfering, transfer 3gb, transfer speed, 28mbps transfer, 3gb data"
215,"slow sandisk, card slow, slow card, card gopro, sandisk ultra"
17,"memory card, 32gb card, buy sandisk, sandisk future, photos 32gb"
178,"write speeds, write speed, picture delay, samsung, galaxy s4"
440,"surface tablet, tablet works, tablet truly, tablet, dell venue"
494,"sandisk reliable, reliable sandisk, sandisk 64gb, sandisk ultra, sandisk sd"
379,"speed great, speed, true speed, speed claims, movies tablet"
510,"galaxy s3, sandisk, card stops, s3 note, card dies"
313,"camera sandisk, sandisk samsung, sandisk cameras, sandisk flawless, staying sandisk"
88,"card burst, sd card, card slr, use burst, update card"
297,"laptop camera, use d800, d800 d700, d700, camera video"
0,"productos tambi, producto llego, es producto, producto que, del producto"
496,"issues sandisk, random sdcard, sandisk cards, sdcard ejection, sandisk"
229,"sd card, 64gb note, phone 32gb, storage speed, 64gb"
421,"axxholes piece, money axxholes, axxholes, packaging buy, deals finally"
412,"memory card, reliable memory, price memory, built card, rate memory"
219,"storage new, new phone, storage, phone recognized, phone"
370,"fast microsd, fastest microsd, microsd results, microsd cards, microsd quite"
473,"64gb sandisk, 32gig sandisk, microsd 64gb, memory sandisk, 8gb microsd"
157,"experiences sandisk, speed sandisk, recommend sandisk, sandisk ultra, card sandisk"
538,"sandisk good, sandisk, product sandisk, sandisk products, original sandisk"
27,"memory card, fast card, card exactly, 10 card, card runs"
176,"4k gopro, gopro camera, hs camera, gopro, gopro need"
402,"capacity speed, speed reliability, 10 speed, speed ratings, slow 10m"
306,"card cheap, price card, 64gb card, 32gb price, issues card"
411,"59gb usable, understandable 59gb, 59gb, 10 48gb, 48gb"
426,"cards samsung, class cards, card phone, 32gb cards, card"
387,"memory plug, memory say, plenty memory, memory, need memory"
452,"brand great, value brand, brand price, brand, trusting brand"
212,"microsds reach, 64gb capacity, reach 64gb, microsd, microsds"
484,"card troubles, tried card, card worked, cards tablets, return card"
328,"card problem, fast corrupted, tested cards, card cheaper, read card"
263,"sd card, memory phone, phones memory, 8gb, upgrade 8gb"
153,"card speeds, faster microsdhc, c10 microsd, ultra microsdhc, cards slower"
85,"music samsung, smartphone samsung, phone music, galaxy s4, using samsung"
182,"models dashcam, dashcam, dash cam, dashcam purchased, cam"
180,"speed tests, fast stream, use speed, stream media, files samsung"
423,"gs3 sandisk, samsung gs3, sandisk, samsung gn2, memory sandisk"
171,"micro card, micro cards, adapter card, card adapter, sd card"
36,"zune music, tunes 4gb, store mp3s, memory card, sd card"
38,"fastest memory, memory best, purchase memory, memory buy, memory highest"
30,"sd card, camera card, card camera, photos card, microsd card"
429,"adaptor words, words buying, words item, 12 words, words"
107,"storage 16gb, 16gb gs4, gigabytes storage, storage, write speeds"
4,"adapter card, card adapter, scanner adapter, leave adapter, card camera"
83,"mp3 player, mp3s ipod, mp3 players, music disk, player ipod"
168,"microsd sd, sd cards, microsd cards, sd 32gb, utilize microsd"
346,"7000 pictures, underwater camera, camera dvr, camera, camera photos"
365,"greatest invention, invention, soon new, invention sliced, soon"
455,"speed sandisk, flash memory, best sandisk, fast memory, memory speeds"
184,"memory card, sd card, 16gb card, sandisk 16gb, sd cards"
264,"smartphone longer, android devices, compatible android, samsung, smartphone"
492,"recommend sandisk, sandisk reputable, sd card, sandisk ultra, sandisk"
470,"galaxy note, note 10, 10 galaxy, use galaxy, att store"
282,"android tablet, android, tablet, tablet attached, wall android"
213,"sd card, sdxc usb, card reader, laptops sd, sd cards"
160,"gopro hero3, card gopro, gopro h3, gopro records, gopro hero"
498,"memory cards, sandisk good, sandisk buy, sandisk, like sandisk"
304,"gopro3 camera, great gopro3, gopro camera, gopro issues, gopro3"
29,"takes microsd, does microsd, microsd size, microsd, microsd just"
188,"lumia 822, card nokia, lumia 810, lumia 820, nokia lumia"
243,"android phone, work android, android, samsung s4, s4 phones"
72,"disk great, disk, disk doing, stores disk, disks disk"
258,"sd reliable, best sd, micro sd, buy sd, sd adapter"
444,"phone recognized, smart phone, note works, note smart, hassles phone"
311,"expand samsung, galaxy tablet, galaxy tab3, tab3 memory, extend memory"
372,"sandisk quality, experience sandisk, sandisk warranty, test sandisk, trust sandisk"
25,"storage iphone, memory iphone, phone 96gb, iphone, 96gb storage"
391,"storage tablet, microsd card, sd card, storage samsung, microsd"
367,"card use, card awesome, card, access speed, phone run"
52,"fast recording, recording, video capturing, using s3, dslrs video"
390,"micro sd, 128gb micro, sd sandisk, 64gb micro, sd works"
347,"recommend card, tablet memory, card exactly, storage galaxy, perfect tablet"
149,"cam cards, memory card, cam recording, 16gb card, dash cam"
129,"copy files, file copies, file transfer, copies things, files recognize"
286,"reliable fast, fast reliable, adapter reliable, reliable, asus tf700"
333,"sd cards, sd card, micro sd, rates great, storage great"
11,"card exfat, exfat ntfs, card ntfs, sandisk microsdxc, exfat works"
190,"card gopro, gopro hero, gopro pro, gopro, use gopro"
371,"s3load music, card samsung, card galaxy, galaxy s3load, galaxy s3"
113,"galaxy s3, transfer speed, files faster, file transfer, verizon s3"
489,"sandisk cards, cards fast, brands cards, nice cards, liked sandisk"
151,"microsdhc card, gb microsdhc, microsdhc, microsdhc sdhc, sdhc adapter"
197,"gopro hero3, gopro hero, gopro black, black gopro, gopro"
395,"memory card, card, memory, card works, price memory"
